ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 2.893, -1.116, 2.288, 1.833,10.9847, 6.3933, 1.3314, 1.4106, 2.049,  4.61,-3.910, 5.184,-0.886,-2.272, 0.297, 1.500, 0.156, 1.8176,-3.726,-0.954,  1.894,-2.6839,-2.981,  1.58,-4.5170, 1.72, 0.78829,-0.918,-1.1867, -1.365, -2.856, -5.57, 6.3134,-2.105, 2.032,  0.735,-2.169,-2.02146,-0.414,-0.859, 6.528,-0.044,-4.4e+00,-10.792,-3.128, -5.87, -3.974, -5.52,-0.1824,-3.043, 0.27445, 1.533, 5.243, 4.3582, 0.3848, 0.214,  1.577, 0.310,-3.479,-1.186, 1.8474,-2.756, 0.291,-0.0990, 1.336, 0.4035, -0.952,-0.1105, -2.2840,-1.860,-1.384,  1.2871,-2.2850,  2.044, 0.07503,-2.003,-0.162, -0.914,-2.259, -2.474, 3.138,-2.0766, 2.987, -2.176,-1.541,-1.047, -1.4335, -1.2726,-2.06,-2.737,-1.7283,-3.857, 0.045,-6.154, -1.62, -4.37
 3.114, -1.162,-0.784, 0.810,-0.2254, 0.1343,-3.7901, 0.5011, 0.388, -7.89,-1.422, 1.635, 5.245, 0.769, 1.934, 0.592,-1.696,-3.6014,-4.637, 3.524, -0.339, 2.2036, 6.330, -4.08, 0.0624,-6.23,-1.91128, 2.090, 0.7777,  3.831,  3.952,  4.50, 2.7404, 1.776, 3.464,  0.240,-0.187, 1.70081, 3.479, 5.934, 2.649,-1.787,-2.2e+00,  1.504, 6.344,  0.66,  1.473, 12.28, 2.5889, 0.315, 0.76540, 2.008, 3.225,-2.1972,-3.7763, 0.991,  1.633, 0.957, 3.928, 1.978, 3.9425, 6.953, 3.260,-0.4475,-3.468,-2.6581, -7.294,-0.5842,  4.0190,-3.297, 5.429, -3.4374, 0.0616, -4.708,-1.67563, 0.605,-0.599,  5.400, 5.304,  7.412, 0.760, 1.8966, 6.420, -1.070, 1.118, 2.866,  1.8173,  0.6192, 4.41,-1.399, 1.8852, 0.079, 2.647, 4.046,  1.38,  5.26
 2.943, -1.039, 0.981, 1.578, 1.9713, 2.9214,-2.1195, 0.9647,-1.219, -9.60,-0.717, 0.594, 6.357, 0.235, 0.678, 2.301,-1.061,-2.8128,-0.162, 4.198, -0.258, 3.6835, 8.616,-11.48, 1.9754,-3.88,-3.48836, 5.007, 5.4363,  3.798,  0.824,  0.18, 1.2894, 2.422, 3.055, -3.015,-0.597, 2.63212, 2.267, 7.152, 2.670,-0.685, 3.5e-01,  6.394,10.056,  5.01, -7.579, 16.10, 3.2378, 1.654, 1.48121, 2.790, 3.677, 1.1461,-3.4682, 0.908,  0.720, 2.208, 2.920, 2.519, 7.0229, 8.449, 4.125, 3.4775,-2.889,-1.4753, -1.153, 1.2181,  4.4659,-1.419, 6.894, -9.7477, 0.1370, -3.851,-3.41240, 0.468, 2.489,  4.983, 3.684,  4.562, 0.852, 1.5163, 5.547, -2.947, 1.512, 3.678,  2.3939,  1.6083, 4.24,-1.227, 2.6831, 0.856, 4.807, 8.063, -5.76,  4.53
 2.529, -1.096, 0.278, 1.484, 2.7797, 5.8619,-0.5516,-0.2326,-3.304, -7.65,-0.347,-0.660, 1.964, 0.650, 0.763, 3.338,-0.658,-0.3279, 4.208, 2.451, -1.103, 2.7936, 2.525,-12.55, 1.3083,-0.99,-1.88040, 4.833, 2.2405, -1.229, -5.036, -5.72, 0.5355, 2.324, 1.267, -6.752,-0.601, 1.11995,-0.394, 0.726, 3.254,-2.530, 2.6e-04,  2.904, 1.609,  0.67,-12.623,  9.17, 1.8335,-0.184, 0.25907, 2.665, 3.896, 5.4328,-0.2509, 1.324, -1.762, 3.479, 1.111, 0.693, 4.3970, 6.642, 2.228, 5.0240,-1.070, 2.0391,  3.719, 2.4982, -0.0147, 1.912, 2.223,-13.8834,-0.1801, -1.648,-1.71559,-0.097,-0.142,  0.022,-2.718, -1.863,-0.263, 0.3927, 4.043, -5.665, 0.757, 2.989, -0.0354, -1.3074, 3.56, 0.647, 3.1756, 0.127,-1.237, 1.956,-13.13, -2.69
 1.418,  0.349,-1.344, 1.227, 3.0168, 7.4158, 0.8553,-1.0078,-3.770, -3.81,-1.104,-1.190,-1.910, 0.422, 1.172, 3.810,-0.462, 0.2150, 5.758, 1.414, -2.025, 0.5776,-3.361,-12.27,-0.1126, 2.35,-0.14118, 3.042,-0.3230, -4.957, -8.176,-10.09, 0.3073, 2.025, 0.336,-10.273,-0.233, 0.06221,-2.041,-4.998, 3.820,-3.159,-2.0e-01,  0.307,-2.730, -0.75,-14.036,  2.09, 0.3513,-0.599,-0.66476, 2.786, 4.090, 8.0312, 2.1500, 1.103, -3.465, 4.169,-0.794,-0.380, 1.2327, 4.318, 0.590, 4.3512, 0.103, 3.3340,  4.862, 3.3385, -1.9316, 3.371,-2.317,-14.8692,-0.6857,  0.210,-0.20874, 0.122,-1.635, -3.259,-6.474, -6.317,-0.772, 0.0814, 2.410, -8.484,-0.162, 1.734, -2.5489, -4.6713, 3.74, 1.806, 3.2558, 0.302,-4.795,-2.310,-16.18, -6.93
 0.074,  3.859,-2.672, 0.749, 3.9033, 5.6349, 1.3965,-0.0293, 0.452,  3.54,-3.011,-0.528,-2.859,-1.375, 0.771, 4.107, 0.237,-1.8782, 2.683, 2.672, -1.981,-2.1301,-3.725,-11.25,-1.3019, 3.50,-0.36411, 0.067, 1.4955, -3.988, -6.500, -8.22, 0.2083, 2.051, 1.686,-10.412,-1.053, 0.53758,-1.036,-5.891, 4.455, 1.443, 3.6e+00,  5.448, 4.974,  9.89, -9.982,  0.76,-0.2087, 2.686,-0.02227, 4.053, 4.335, 7.5190, 1.5359, 0.010, -1.968, 5.087,-2.165, 1.195, 1.0965, 3.989, 1.108, 2.6952,-0.596, 0.2690,  1.478, 4.5903,  1.7520, 1.736,-2.542,-11.2377,-1.0588,  0.559,-1.01458, 0.192, 1.002, -1.938,-4.865, -4.492,-0.826, 0.4370, 1.829, -8.900,-0.929, 0.878, -2.8313, -5.7755, 4.98, 2.584, 2.7428, 4.643, 1.099, 4.411,-10.42, -3.84
-0.752,  4.734,-3.773,-0.229, 3.2073, 1.3056, 0.9449, 0.8909, 2.630,  7.48,-4.552, 0.133,-2.390,-3.434,-0.338, 2.726, 0.841,-2.8876,-0.656, 3.733, -1.640,-2.9614,-2.897, -6.78,-1.5409, 2.30,-0.50423,-2.544, 2.5200, -0.706, -2.150, -3.78, 0.0366, 1.682, 2.349, -5.727,-2.446, 0.12491, 0.546,-4.388, 2.598, 4.479, 5.7e+00,  9.213, 8.328, 16.18, -2.992, -0.97,-0.0903, 2.995, 0.10482, 4.072, 3.325, 3.9754,-0.0429,-0.393, -0.038, 5.393,-2.801, 1.941, 1.0363, 3.088, 1.216, 0.5467,-1.231,-1.7975, -1.736, 4.6964,  4.8734, 1.081,-1.698, -4.5861,-1.1464, -0.984,-1.07710,-0.690, 2.468,  1.043,-1.002,  0.133,-1.643, 0.1985, 2.101, -5.701,-1.429, 0.457, -2.0862, -5.1377, 3.42, 2.627, 1.6599, 7.259, 5.170, 8.894, -2.00, -0.77
-0.918,  2.840,-4.864,-1.692, 0.0362,-3.3078, 1.6218, 1.3053,-0.699,  3.21,-4.664, 0.169,-1.197,-3.977,-1.973,-2.355, 1.729,-1.6339,-1.369, 3.869, -0.731,-0.8994,-4.339,  1.17,-0.0843, 3.99, 1.05058,-3.073, 1.2996,  2.873,  3.990, -1.16, 0.7624, 0.602,-0.600,  1.633,-1.665,-2.16327, 1.193,-1.511,-2.842, 2.764, 1.2e+00,  5.156, 0.464,  9.16,  4.037, -8.52, 1.0639,-1.994,-0.58084, 0.688, 1.379,-2.0317, 0.0541, 0.785,  0.295, 3.466,-2.101,-1.492,-1.4526, 0.081,-0.776,-3.9426, 0.938,-0.0268, -2.509, 1.4583,  4.5930, 2.410,-2.933,  3.5070,-1.3913, -2.758, 1.79825,-1.311, 1.349,  3.762, 4.385,  3.598,-2.553,-0.4665, 1.255, -0.679,-1.673, 0.084, -0.8738, -3.9035,-1.48, 2.917,-0.4652, 3.265, 2.425, 1.918,  3.93, -2.44
-1.449,  2.040,-3.971,-2.574,-1.9748,-3.7766, 2.9238, 1.4177,-3.124, -1.48,-3.118, 0.562, 0.989,-3.122,-2.835,-5.449, 3.110,-1.0805,-0.045, 4.768,  1.394, 1.6471,-3.479,  7.11, 1.2648, 6.07, 2.26168,-2.011, 1.1752,  6.292,  9.128,  1.95, 1.1576,-0.013,-2.641,  7.259,-0.362,-2.79549, 1.869, 2.241,-5.039, 1.165,-3.1e+00,  2.313,-4.408,  3.27, 10.053,-13.78, 1.1661,-3.010, 0.21441,-1.624, 1.365,-4.5260, 1.0342, 1.586,  0.981, 1.592,-0.189,-3.890,-2.4353,-1.175,-2.454,-7.0941, 3.059, 1.1349, -1.432,-1.8895,  3.6290, 3.797,-1.880,  9.0567,-1.2766, -2.317, 4.11079,-0.735, 1.309,  5.749, 8.479,  7.387,-2.033,-0.8763,-1.657,  4.377,-2.265,-0.011,  1.4461,  0.3496,-3.48, 2.333,-2.0524, 1.302, 0.822,-3.385,  7.74, -2.58
-1.792, -0.926,-0.530,-2.574,-3.2109,-1.0111, 1.1535, 0.5716,-3.657, -4.59,-0.252, 0.219, 3.515,-2.047,-2.788,-3.370, 3.133,-2.4242, 1.399, 4.966,  3.197, 3.2493, 1.707,  5.88, 2.2585, 0.62, 1.98700, 0.286, 2.0386, 10.489, 12.350,  5.58,-0.4116, 0.189, 0.421,  9.789,-0.940,-0.29124, 3.072, 5.835,-2.388,-0.834,-3.8e+00,  4.241,-3.521,  1.48, 10.899,-10.21,-0.4568, 1.180, 2.12073, 0.083, 2.519,-3.3513,-0.6337, 0.970,  2.576, 0.883, 2.335,-1.555, 0.2598, 0.927,-2.242,-5.1891, 0.509,-0.7060, -0.148,-2.2699,  2.9062, 5.144, 4.055,  6.8459, 0.0408, -2.110, 3.18940, 0.476, 1.837,  7.375, 9.977, 10.936,-0.247,-0.6890,-3.423,  8.693,-2.627, 0.231,  4.7502,  9.1763,-3.59,-3.963,-2.5316, 5.257,-0.531,-2.788,  6.19,  2.57
-1.364, -4.179, 2.233,-2.219,-3.7463, 0.3090,-1.8448,-0.5589,-3.990, -6.82, 1.585,-0.644, 4.014,-0.717,-2.074,-0.982, 1.351,-3.1447, 1.362, 3.321,  2.984, 3.6038, 5.713,  0.89, 2.9659,-5.37, 1.44444, 2.433, 2.8627, 11.766, 11.452,  6.61,-1.7692, 0.733, 3.661,  8.074,-1.273, 1.54990, 3.386, 7.331,-0.140,-3.903,-3.9e+00,  4.980,-2.301, -0.68,  6.103, -2.84,-1.6916, 3.087, 2.65321, 1.174, 2.248,-2.2665,-3.0780, 0.071,  2.634, 0.661, 3.566, 0.858, 3.1293, 3.307,-1.041,-0.7496,-3.207,-1.9492,  0.609,-1.4815,  1.1625, 5.494, 8.996,  0.7523, 1.2619, -2.548, 1.21526, 0.415, 2.017,  7.652, 8.239, 10.932, 0.632,-0.2997,-3.270,  8.359,-1.715, 0.608,  6.6496, 13.9325,-3.83,-9.940,-2.8485, 6.595,-3.103,-2.148,  1.27,  6.72
-2.372,  0.999,-0.753,-2.095, 2.4137, 0.9780, 0.5942,-3.8619,-2.510, -2.52, 0.966,-0.756,-2.601, 0.621, 0.327,-1.902,-0.022,-1.3274,-0.852,-3.655, -2.912,-0.7491, 3.255,  0.87, 5.8264, 3.31, 2.82055, 2.455, 3.2385, -0.941, -1.063, 11.34,-3.2207, 1.666,-0.418,  4.565,-2.212, 1.02597,-0.537, 1.090,-5.800,-0.376,-2.2e+00,  1.761,-1.379, -1.64,  7.362,  7.69,-2.6043, 3.468,-2.25858,-2.489,-3.227, 0.9335, 2.5099,-3.311, -5.062,-6.288, 0.343,-3.891,-4.5009,-1.896,-1.235, 0.0085, 1.684, 1.0083,  5.794,-3.7635, -6.7115, 0.297, 1.384,  1.9145, 1.4131,  5.145,-0.11697,-0.787, 2.410, -2.701,-2.173,  3.299,-3.848, 0.6600,-3.379,  4.214, 0.548, 0.917, -1.8416,  2.5759, 0.73, 1.762, 2.7802,-2.549, 1.181, 2.924,  6.81,  1.06
-1.576,  0.620, 3.641,-1.540,-0.2382, 1.3568,-1.0290,-0.7448,-1.113, -4.69, 1.446, 0.173, 2.025, 1.147, 0.459, 0.783,-0.220,-0.9885, 1.481, 2.299,  1.938, 2.4930, 6.781, -2.39, 1.5106,-0.67, 2.01638, 3.135, 5.1822,  6.340,  3.697,  6.67,-0.5739, 1.397, 2.517,  1.353, 0.195, 1.31067, 2.261, 5.546, 2.028,-3.707,-2.9e+00,  4.390, 2.350,  1.24,  1.410,  2.17,-2.6116, 4.076, 2.52755,-1.430, 2.130, 0.5089,-0.8316,-0.301,  1.522, 1.936, 1.867, 0.479, 5.2544, 4.113, 0.425, 4.1038,-2.717,-0.3825,  3.227,-0.9881, -2.2239, 3.312, 9.789, -2.2779, 1.3756,  1.329, 0.95080,-1.307, 4.345,  4.767, 1.411,  9.157, 0.436,-0.4982,-5.380,  1.868, 0.163, 1.558,  5.9846,  9.8518, 1.84,-5.694,-1.5565, 2.691, 0.029, 1.889,  0.95,  4.74
-2.276,  4.745, 4.744,-0.454, 2.6742, 2.9484, 2.3328, 0.0051, 3.987,  1.38, 1.642, 1.181,-0.287, 1.565, 1.674, 3.262, 0.237, 1.5567, 1.919, 1.940,  1.164, 2.0417, 6.737, -1.01,-0.6506, 6.50, 2.19561, 2.979, 7.0196,  1.076, -2.881,  6.89, 0.0530, 1.131, 0.618, -2.749, 1.178, 1.37941, 1.019, 3.735, 4.209,-0.267, 9.4e-01,  3.761, 7.382,  5.68,  0.986,  4.88,-3.3152, 5.805, 2.33588,-2.786, 1.803, 4.2334, 3.7100,-0.281,  1.624, 4.282,-0.659, 1.440, 5.5924, 3.534, 1.074, 7.8026, 0.620, 1.1183,  5.636,-0.7098, -4.3891, 1.232, 8.218, -0.8010, 1.0406,  7.104, 0.72139,-1.573, 6.847,  1.590,-4.662,  7.176, 1.444,-0.3505,-6.637, -2.314, 1.919, 2.209,  5.0666,  5.6670, 6.88, 0.339, 0.5946,-0.390, 5.056, 7.379,  3.47,  2.16
