ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.9590, 0.819, 0.349, 0.1795, 3.4713, 4.555, 1.47932, 2.523, 3.101, 2.153, 1.779, 3.257, 2.47951, 0.773, 1.2288, 0.6493, 1.611,-0.362, 1.5672, 1.6736, 0.672, 0.851, 3.339, 3.7437, 2.002, 0.4121,-1.808, 0.3462, 0.440,-0.52683, 0.341, 3.746, 2.491, 0.967,-0.01217, 3.033, 0.9589, 1.3509, 2.7424, 1.821, 1.817,-0.642, 0.018,-1.261, 4.2661, 2.285, 3.980, 2.1397, 0.1496,-0.886,-0.167,-2.092,-3.2101,-4.3431, 0.179,-0.3201, 1.2546, 0.541,-0.3933, 1.172,-1.678,-0.8259,-2.332, 0.256, 0.051,-1.1226,-1.885,-4.029,-4.6432, 0.194, 2.1131, 3.190, 1.231, 0.539,-0.034, 1.007, 1.184,-0.3866,-0.2034, 3.0790,-1.426, 1.32326,-1.055, 2.543, 0.293, 0.0504, 0.6268, 3.177,-2.2051, 0.7923,-0.0027, -3.2020, -2.978,-0.1220, 3.3931, 3.8860
 1.3620, 2.097, 1.566,-0.3528,-0.2851,-1.176,-0.75700, 0.140, 2.249, 0.885, 3.041, 0.588, 0.16524, 1.014, 0.2130,-0.4261, 0.098, 0.413, 0.5074,-0.5960, 1.592, 1.740, 0.379, 1.1523, 3.949,-1.7842, 0.349, 0.9618, 0.648, 2.37102, 2.335, 0.691,-0.173, 0.067, 2.13389, 2.356,-0.0497, 0.8869, 0.4180,-0.890,-0.289, 2.134, 2.860, 5.757, 2.3787, 2.488, 0.046, 0.3519, 0.0178, 1.396, 0.847, 1.434,-0.2096,-2.3033,-0.355, 1.6512, 2.8192, 2.355, 1.5135, 2.859,-0.304, 1.0637, 1.869, 1.835,-0.016,-0.6258,-0.334,-0.869, 0.3708, 0.601, 0.8924,-1.328, 1.988,-1.040, 0.895,-0.084,-0.052, 1.2869, 1.6457,-0.7100,-0.446, 0.06325, 1.113, 0.426,-0.153, 1.2755,-0.0889, 0.504,-3.3018,-0.2499,-0.1645,  5.4656,  6.031, 1.9021, 1.2240, 1.5415
 0.9181, 0.491, 0.748,-0.8312,-0.0258,-1.492,-1.28272, 0.208, 1.484, 0.678, 2.255, 0.812, 0.00034, 1.415, 0.6893,-0.2859,-0.963,-0.863, 0.2508,-0.3649, 1.357, 1.481,-0.876,-0.6923, 2.329,-3.0795, 0.471, 0.2619, 0.704, 1.62466, 0.792,-1.009,-0.599, 0.582, 4.02250,-0.229,-0.5409, 1.0465,-0.0494,-3.507,-0.738, 0.779, 2.488, 6.054, 1.6191, 1.768,-0.619,-1.9389,-0.3929, 0.474, 0.135, 0.388,-0.5371,-2.6054,-1.204, 1.1677, 2.6260, 1.377, 0.9044, 2.888,-0.789, 1.4166, 1.499, 0.702,-1.332,-1.6561,-1.722,-0.857, 0.5788,-0.743,-0.7223,-2.951, 0.884,-2.215, 0.560,-1.095,-0.711, 0.0187, 0.1409,-2.8552,-0.635, 1.46694, 2.959,-1.365,-0.566, 0.9780,-0.4914,-1.468,-2.9257,-0.9576, 0.0689,  3.0450,  4.171, 0.7014,-0.7723,-1.2022
-0.6531,-2.204,-1.202,-1.1503,-0.5815,-1.442,-1.52696,-0.386,-0.015, 0.223, 3.463, 1.031,-0.54339, 1.671, 0.7670,-0.7436,-1.225,-1.584,-1.5411,-0.5236,-0.072, 0.881,-0.039, 0.8357, 0.058,-1.4041, 0.497,-1.4095,-0.262,-0.73756,-0.877, 1.140,-1.669, 0.807, 3.34304, 0.340,-0.3719, 1.1636, 0.1174,-1.438,-1.169,-1.893,-0.951, 6.862, 2.6855,-0.571, 1.716, 0.0691,-0.5944,-1.074,-0.654, 0.502, 0.7004,-0.9551,-0.964, 0.4101, 0.6552,-0.533, 1.8391, 2.506,-0.892, 0.8147, 0.214,-0.122,-1.581,-2.2786,-1.322,-0.355, 0.9214,-0.347,-0.4661, 1.065,-0.774, 0.020, 0.500,-2.608,-0.662,-0.8083,-0.3483,-0.2207,-0.949, 1.05293, 2.868,-0.209,-0.253, 0.8707,-0.1219,-0.696,-1.3612,-2.2383,-1.1503, -0.0189, -1.408,-1.5397, 1.0423,-0.1289
-2.2836,-3.619,-3.140,-1.3734,-1.2651,-1.118,-1.72357,-1.112,-0.272, 0.180, 3.600, 1.196,-0.53393, 0.896, 0.2389,-1.1465,-1.413,-1.639,-2.5862,-0.0796,-2.644,-0.284, 0.604, 2.9298,-3.279, 0.5401, 0.207,-2.7935,-0.911,-2.48523,-1.727, 3.074,-2.345, 0.504, 1.17998, 1.750,-0.7312, 0.5957, 0.3377, 1.100, 0.269,-2.969,-2.804, 7.220, 3.1792,-2.013, 3.878, 2.8178,-1.1368,-1.334,-1.260, 0.098, 2.1626, 0.9448,-0.192,-0.4543,-0.4398,-1.380, 1.8341, 1.196,-0.739,-0.1360,-0.809,-0.550,-1.065,-1.7312,-0.391, 0.091, 0.6558,-0.208,-0.0563, 4.673,-3.010, 2.016,-0.125,-3.999,-0.484,-1.0771,-0.1085, 2.3441,-1.247,-0.01704, 1.835, 1.536, 0.420, 0.4255, 0.2053, 0.298, 0.7205,-1.7571,-1.4014, -1.4799, -5.230,-2.0957, 3.2744, 1.9630
-3.2023,-4.294,-3.701,-1.3836,-1.9652,-1.448,-1.91140,-2.347, 0.868, 0.347, 1.257, 1.167, 0.38464,-0.664,-0.5725,-0.8600,-1.509,-0.612,-1.1332, 0.7335,-4.909,-1.805,-0.395, 2.6854,-7.523,-0.0195,-1.171,-2.6454,-1.128,-2.40100,-1.377, 1.077,-2.426,-1.063,-1.98569, 1.483,-2.1876,-0.5337,-0.7538, 0.757, 2.595,-2.426,-0.759, 1.768,-0.1140,-2.107, 3.350, 2.8709,-2.2537,-0.597,-1.593,-1.821, 2.6450, 0.3859, 0.264,-1.9942, 0.5201,-0.483, 0.1641,-0.499,-0.530,-1.1912,-1.128,-0.146,-0.331, 0.0045, 0.456,-0.131,-0.5793,-1.508,-0.3084, 3.692,-5.570, 0.878,-2.521,-4.832,-1.225,-1.0258, 0.3699, 0.9682,-2.576,-2.08116,-0.950, 1.667, 1.092,-0.7237, 0.0189,-0.730, 1.4774, 0.6413, 0.2124, -2.6671, -6.155,-0.2219, 2.8536, 1.8436
-3.3541,-4.118,-3.276,-1.0944,-1.8473,-1.494,-1.70801,-2.619, 1.192, 0.686,-1.225, 0.778, 1.16370,-1.745,-0.7868,-0.1259,-1.065, 0.638, 0.5043, 1.1479,-4.997,-2.359,-1.251, 1.2382,-8.485,-1.2885,-1.830,-1.7485,-1.380,-1.62480,-1.087,-1.700,-1.887,-1.950,-2.90304,-0.029,-2.5883,-0.8560,-1.3384,-0.959, 3.940,-1.349, 1.579,-3.026,-2.4203,-1.475, 1.759, 1.4030,-2.8185,-0.130,-1.610,-3.000, 2.3915,-0.6893, 0.448,-2.1443, 1.5514, 0.528,-0.7228,-0.988,-0.284,-1.5611,-1.295, 0.617, 0.181, 1.3406, 1.465,-0.044,-1.4324,-2.233,-0.1657, 1.617,-5.974,-0.754,-3.409,-4.368,-1.777,-0.7827, 0.4093,-1.2418,-3.057,-3.04015,-2.217, 1.070, 1.088,-1.2716,-0.0088,-1.717, 1.3700, 2.2558, 1.6125, -2.6591, -6.045, 1.2476, 1.3540, 0.4343
-2.2754,-1.300,-2.729,-0.6217,-0.5972, 0.061,-0.82308,-1.053, 0.408, 1.659,-2.527,-0.041, 1.32780,-2.007,-0.2492, 0.6145,-0.083, 1.333, 0.6967, 1.4370,-3.401,-1.329,-0.350, 0.5919,-4.281,-1.0657,-0.076,-0.8084,-0.925,-0.86765,-1.415,-1.865,-0.488,-1.021,-1.24606,-1.295,-0.6320,-0.0574,-0.1905,-2.118, 4.588, 0.998, 2.794,-0.630, 0.9777, 0.529, 0.801, 0.8516,-1.6935, 0.894,-0.681,-1.763, 2.5111, 0.4788, 0.735,-0.0584, 1.3528, 1.199, 0.1441, 0.152, 0.177,-0.7368,-1.021, 1.241, 0.387, 1.5287, 2.213, 1.248,-0.7631,-0.931, 0.9440, 1.091,-2.961,-0.559,-0.677,-1.877,-0.718, 0.0429, 0.0911,-1.0569,-1.415,-1.32517,-0.970, 0.977, 0.537,-0.5872, 0.2991,-0.665, 2.9667, 2.3485, 1.9775,  0.7974, -2.849, 1.9442, 0.2823, 0.4411
-1.5875, 1.216,-2.988,-0.7158, 0.0834, 0.926,-0.33669,-0.268,-0.307, 2.530,-2.973,-0.441, 1.03633,-1.726,-0.3212, 0.6093, 0.504, 1.071, 0.2414, 1.4654,-2.728,-0.797, 0.589, 0.1471,-2.110,-0.6721, 1.419,-0.8550,-0.708,-1.41011,-2.606,-1.165, 0.110,-0.933,-1.00280,-1.682, 0.4941, 0.0931, 0.6308,-1.920, 4.411, 1.638, 2.308, 3.050, 4.0256, 2.408,-0.161, 0.8562,-0.2153, 1.763, 0.516, 0.059, 2.8394, 2.4450, 0.601, 0.9306, 0.2085, 1.800, 0.5421, 1.335, 0.589, 0.0018,-0.259, 1.513,-0.053, 0.8131, 2.040, 2.353, 0.6509, 0.376, 1.4947, 0.344,-1.136,-0.056, 1.058,-0.056,-0.029, 0.1914,-0.6891,-0.6231,-0.153,-0.09980,-0.905, 0.598, 0.275, 0.0649, 0.3941, 0.479, 4.6342, 0.8368, 0.4702,  4.4292,  0.396, 1.9844,-0.4841, 1.5070
-2.1046, 0.787,-3.855,-1.4192,-0.7530,-0.720,-0.54778,-0.763,-1.012, 2.996,-4.268,-0.112, 0.59421,-1.514,-1.4320, 0.6076, 0.627, 0.217,-0.0563, 0.9286,-2.623,-1.806,-0.704,-1.6517,-5.014,-1.0289, 1.331,-1.7359,-1.887,-3.46108,-4.335,-2.466,-0.399,-2.393,-1.84683,-2.359,-0.9246,-1.0478, 0.9362,-1.199, 3.240,-0.602,-0.297, 2.459, 1.6898, 2.553,-2.368,-1.9163, 0.4557, 0.875, 0.923, 0.706, 1.9840, 3.2448,-0.363,-0.1020,-1.1009, 1.717,-1.7993, 1.246, 0.345,-0.2878, 0.161, 1.090,-1.066,-0.2021, 1.030, 2.637, 1.8020, 0.159, 0.0084,-2.180,-3.189,-0.263, 0.231,-0.367,-1.286,-1.1527,-1.8095,-2.5281, 0.304,-1.07520,-1.575,-1.233,-0.284, 0.0528, 0.2240,-0.182, 3.9573,-2.0505,-2.5907,  3.4094, -1.075,-0.1749,-1.3610, 0.1669
