ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 -5.193,-1.449, -6.359,-4.682,-6.652,-3.8051,-4.5914, -0.507, -4.315,-0.457,-8.6e+00, 0.468,-0.2953,-0.8176, 1.30297, 2.775,-3.2719,-0.47302, 0.100,-2.590,-5.4807,-0.263, 0.7828,  1.6202,  4.534,-3.4791,  1.1435,-3.780,-3.973, 1.64473, 1.09000, -1.465,-0.638, 0.515,  6.5796, 0.7719,-0.906, 3.074,-0.4132, 0.91,-1.2494, 0.318,-4.0401, -3.868,  2.440, -3.0129,  0.6961, -1.49, -3.719,-1.1401, -4.386,-3.677,-4.5e+00,-3.9192,-3.877,-0.9233, -6.565,-4.916,-1.385,-0.3394, 0.47555, -5.052,-0.05351,-0.088,-3.2225, 0.914, -2.867,-1.352,-3.693, 0.74023,  0.2342, -0.843, 2.994, -7.890, 5.166,-3.9606,-3.952, 0.213, 0.364, -3.958, 2.222, -0.263,  2.35,  0.679,-2.391,-0.211,-2.297, -1.3210,  2.157,-3.66089,-1.4813,  0.32,  0.41, -2.903, -3.5020, -1.269
  1.438, 6.771,  0.409, 1.265,-0.983, 0.7609, 1.8154,  1.499, -3.073,-0.684, 2.3e+00,-0.622,-2.7217, 1.0349, 1.31079, 1.526, 1.7378, 1.56705, 2.753, 0.557,-2.6783, 1.062,-2.1481, -2.6001,  0.692, 3.6000, -0.2635, 1.753, 0.184, 0.64787, 0.13221, -3.082, 1.052, 2.420,  2.7312, 0.3260, 1.283, 1.660, 2.6921, 2.04, 2.7684, 4.399, 3.2288,  1.074,  3.583,  4.3105, -1.8845,  1.17,  1.837, 2.7378,  1.309, 3.206,-1.6e+00, 1.4611, 1.182, 2.4056,  0.686, 0.690, 0.619,-1.5593,-3.47548,  1.929, 1.37089, 4.082, 2.1258, 0.568,  2.493, 1.350, 0.104, 2.32878,  0.3756,  1.168,-0.118,  1.095, 4.190, 1.4307,-0.594, 3.088, 1.662, -2.048,-3.137,  1.484,  8.86,  3.896, 2.938, 0.608, 1.986,  3.0720,  4.080, 7.14877, 1.5448,  6.92,  5.23,  2.344,  6.8087,  2.007
  1.569, 4.698, -1.184, 0.834, 0.293, 1.0393, 0.3066,  6.458, -0.453,-0.543, 4.0e+00, 0.238,-2.3765, 3.7117, 1.39838, 2.348,-0.5881, 1.46387, 1.710, 0.436,-2.8889, 2.027,-0.7481, -4.9355,  3.166, 1.6983,  3.3539, 1.523,-0.503,-0.64233,-0.05753, -8.562, 3.061, 4.273, 10.6418,-3.5178, 1.282, 3.484, 4.5055, 1.88, 2.3938, 0.916, 3.1767,  7.474,  3.164,  2.5013, -5.4940,  2.26,  1.421, 1.5865, -0.448, 2.613,-1.4e+00, 1.4755,-1.299, 6.3805,  0.746,-1.713, 3.791,-1.2212,-3.64405,  4.782, 1.81909, 5.020,-1.6793, 0.232, -0.019,-0.011,-1.870, 3.55063,  1.9558, -3.642, 1.459, -0.996, 7.053, 0.2742,-1.388, 0.196, 0.252, -7.110,-1.960,  3.835, 11.57, -0.705, 5.744, 1.887, 3.360,  2.3024,  4.575, 2.96287, 2.1932, 11.46,  7.94,  0.270, -0.9407,  4.296
  1.921, 1.336,  0.650, 2.761, 0.077, 2.0931, 0.2250,  0.865, -0.577,-2.503, 7.4e-01,-0.435,-3.0946, 2.3900, 1.00891, 1.358,-2.9337, 1.21302, 0.443, 0.797,-1.7750, 3.518,-0.9579, -3.5239,  2.887, 0.4573,  1.6885, 0.999,-0.167,-1.72204,-0.69531, -9.082,-0.107, 3.097,  7.0761,-6.3140, 1.045, 1.692, 2.0771, 0.80,-2.0477,-1.244,-1.3624,  0.349, -0.889, -2.5909, -6.5877,  3.25,  2.631, 0.0484,  1.244, 4.283,-1.7e+00, 2.8646,-0.711, 1.6945, -1.641,-5.251, 1.178,-2.8337,-4.01826,  1.633, 0.62093, 3.048,-2.5786, 0.565, -1.373,-0.665,-0.242, 5.50193,  0.9635, -7.440, 1.179, -0.790, 3.877, 0.5010,-0.787,-0.983,-1.057, -8.801,-1.951,  2.069,  7.11, -6.619, 1.628, 1.820, 1.994, -0.2148,  2.093,-2.48779,-0.6684,  6.27,  4.53, -5.408,-10.9624,  4.436
  1.926,-0.641,  1.569, 3.599,-0.418, 2.8506, 0.5078, -2.088, -0.726,-2.179,-1.2e+00, 0.448,-1.8388, 0.9768, 0.84785, 0.762,-3.2709, 0.48813,-0.179, 1.444,-0.4105, 3.575, 0.1477, -0.1887,  2.358, 0.3442, -0.4740, 0.876, 0.739,-1.52498,-0.45151, -5.506,-2.024, 2.570,  3.0410,-4.7541, 0.573, 0.366, 0.9470, 0.61,-4.0574,-1.631,-4.1695, -4.490, -2.084, -4.0789, -4.0876,  4.13,  3.266,-0.6636,  1.960, 4.663,-1.5e+00, 3.8988, 0.562,-1.2588, -0.747,-5.090,-0.408,-2.7037,-2.31956, -0.995, 0.00052, 2.512,-1.6447, 0.624, -2.292,-0.852, 1.812, 6.02310,  1.9461, -6.236, 0.911,  0.163, 1.132, 0.6934, 0.257,-0.252,-0.776, -5.594,-2.347,  0.767,  4.89, -6.758,-0.682, 2.205, 3.456,  0.0115,  1.118,-5.46416,-2.5344,  2.12,  1.85, -7.628,-11.3276,  4.441
  0.422,-0.572,  0.768, 1.944,-0.846, 3.5486, 0.4928, -0.712,  2.509, 1.305,-4.3e-01, 0.228, 0.7252, 3.3386, 0.75063, 0.214,-1.6586,-1.58950,-0.919, 1.660, 1.5652, 1.058, 1.4152,  1.8690,  1.429, 1.7775, -0.5641, 0.505, 1.749, 0.51713, 0.82876, -1.799,-1.883, 2.625,  0.4105,-0.9891,-1.899, 1.000, 1.4517, 0.72,-1.7247, 0.727,-3.1792, -4.731, -0.059, -2.6957, -0.1225,  2.60,  2.222,-0.4116,  1.724, 2.907,-4.2e-01, 2.0257, 1.513,-0.5403,  2.696,-1.339, 1.732, 0.0106, 1.97048, -1.682, 0.48184, 4.410, 0.2629, 0.150, -2.965,-0.716, 3.036, 3.61645,  4.7688,  0.018, 1.274,  2.816, 0.190, 0.3013, 1.182, 2.491, 1.776,  0.452,-1.712, -0.087,  4.12, -1.024, 1.476, 2.406, 5.942,  2.2796,  0.133,-6.14503,-3.1723,  1.59,  2.30, -4.670,  0.1756,  2.579
 -0.664,-0.447,  0.515, 0.392,-0.977, 3.6202, 0.7067,  0.034,  4.842, 3.520,-2.6e-01,-0.557, 1.2910, 3.0258, 0.56749,-0.152,-0.2685,-3.76582,-2.457, 1.259, 2.9521,-1.477, 0.5643,  1.4998,  0.387, 3.6920, -0.4947, 0.314, 2.420, 1.86361, 1.85140, -0.438,-1.959, 1.224, -0.6777,-0.0383,-4.052, 1.979, 1.2911,-0.33, 0.4456, 2.698,-0.7650, -2.886,  1.150, -0.3554,  0.6904, -0.39,  1.556,-0.3739,  2.297, 2.052, 6.2e-01,-0.1964, 2.302,-0.0915,  3.221, 1.925, 3.123, 2.8393, 5.00216, -1.494, 1.01144, 4.630, 2.4346, 0.590, -2.483,-0.794, 3.619, 0.81052,  4.7927,  2.426, 1.602,  5.907,-0.359, 0.6269, 1.735, 3.588, 3.689,  3.051,-0.537, -0.106,  2.99,  1.459, 1.968, 1.449, 5.239,  1.7627, -0.113,-4.69144,-2.7435,  3.03,  3.71, -0.021,  6.2824, -0.549
  0.938,-0.832,  0.748,-0.289, 0.081, 2.8453, 1.8094,  0.573,  3.475, 3.407,-1.7e+00, 1.319, 0.1463,-3.9025, 1.00767, 0.051, 1.1106,-4.76062,-4.078, 0.642, 2.6605,-2.568,-1.6226, -0.4983, -0.088, 5.2188, -0.6898, 1.357, 3.105, 1.12743, 1.99947,  0.156,-1.662,-2.266,  0.7298,-2.4762,-3.537, 2.162,-0.1158,-3.05, 0.9726, 2.136, 2.8107,  1.697,  0.503,  4.5532, -2.1817, -2.32,  2.979,-0.8056,  2.506, 2.812, 1.7e+00,-0.0035, 3.030, 0.8070,  1.673, 3.972, 2.509, 5.2845, 5.21047,  0.824, 0.96275, 1.454, 5.1615, 3.078,  0.591,-0.906, 2.984,-1.24028,  1.3146, -2.728, 1.791,  7.726,-0.780, 2.4236, 2.591, 1.016, 3.012,  1.221,-0.446,  1.305,  2.54, -2.977,-0.102,-0.296, 1.137, -2.5222,  2.322,-0.86864,-0.2141,  4.99,  5.61,  6.515, -0.2613, -2.611
  1.964,-1.080,  0.572,-0.751, 0.829, 2.1462, 2.3790,  0.698,  1.703, 2.699,-4.0e+00, 1.770,-1.0093,-7.9971, 1.80345,-0.706, 1.8142,-4.71699,-4.962,-0.671, 1.4535,-2.887,-3.1361, -0.7310,  0.083, 4.9124, -1.4675, 2.310, 3.162, 0.18054, 2.06576,  1.914,-1.120,-3.957,  2.0202,-2.8711,-2.866, 1.382,-2.2121,-4.69, 1.2922, 2.035, 4.1685,  2.129, -1.460,  6.6779, -2.4797, -3.50,  4.299,-0.8870,  1.741, 2.944, 2.3e+00, 0.4439, 2.900, 1.5368,  0.562, 4.904, 1.719, 5.7507, 3.93152,  2.340, 0.56293,-1.588, 6.3571, 3.348,  3.051,-1.034, 1.357,-2.54742, -1.8540, -4.872, 2.299,  7.499,-1.160, 4.4514, 3.783,-0.823, 1.940,  0.147,-0.677,  2.245,  2.25, -5.439,-2.099,-0.781,-2.160, -4.9577,  4.244, 1.72259, 1.4386,  4.73,  7.70, 11.422, -3.4476, -3.801
 -0.195,-0.712, -0.141,-1.029,-0.099, 2.2882, 0.6644, -0.030,  0.913, 1.353,-5.7e+00,-2.713,-1.9957,-4.3313, 2.57189,-1.895,-0.1042,-4.51570,-5.275,-2.714,-0.0474,-2.580,-3.5762,  1.9919,  1.819, 2.0491, -2.4475, 2.451, 2.035, 0.66502, 3.71532,  3.938,-0.402,-1.710,  3.9902, 0.5350,-4.019, 0.415,-3.6086,-3.24, 2.4543, 4.008, 1.1668, -3.020, -3.546,  2.6408,  2.1423, -5.13,  3.526, 0.9894,  1.015, 1.900, 2.0e+00,-0.4517, 1.179, 0.2832, -0.691, 4.125, 1.192, 2.1292, 1.55835,  0.199,-0.31739,-3.537, 3.8462,-1.434,  1.621,-2.272,-0.112,-2.59473, -4.1950,  1.689, 3.215,  3.947, 0.535, 5.7608, 4.328, 1.101, 2.858,  1.363, 1.129,  2.463,  2.17, -0.559,-4.129, 0.409,-3.357, -3.4504,  6.249, 2.67112, 0.4450,  5.61, 11.02, 10.791,  3.5913, -5.280
