ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-4.6928,-0.607,-4.2680, 1.06, -4.179, 2.348,-1.6502, 1.3348,-2.023,-1.6751, -2.458,-5.843,-3.499, 8.782,-6.3616,-8.2993,-3.4145,-4.731,-4.261,-3.757,-2.575,-0.7772,-2.028, 1.119,-0.532, 2.004,-0.5468,-2.064,-2.157,-2.725, 0.4349, 1.558, 1.8605, 6.777,-3.409,-1.9667, 9.155,  4.867, 0.9897,-0.350,16.460, 2.526, 0.451, -4.718,-6.197, -8.045, -6.116,-11.165,-3.972, 1.087,-1.22742,-1.2327,-2.095,-3.394,-0.318, 1.1423, 1.855,-6.147,  0.614, 1.874, 3.996, 1.558,-1.1665, 2.0810,-1.2071,-3.7815,  0.8533,-2.7322,-0.760, 1.520, 4.579,-4.911, 2.6573,-0.28,-3.51,-4.175,-1.392,-4.9588,-0.97, 0.4285, 0.345, 4.3580, 1.4e+00,-0.5079, 7.5935, 4.763, 4.838,-3.882,-3.4290,-0.014, 2.0950, 0.881, 4.254,  5.464,-6.17,-0.785
-2.6331, 0.742,-1.0754,-1.89, -1.185,-3.733,-0.3368,-0.1360, 2.157,-0.3207,  1.939,-2.205,-0.744,-2.894,-0.0993, 1.6679, 0.0265,-2.377,-3.666,-4.112, 0.113, 3.2802, 1.285, 0.883,-1.154,-1.428, 1.4335,-1.762,-1.448, 1.740, 2.9660,-0.616,-1.7545,-1.108, 0.864, 3.4345,-1.540,  3.560, 5.0637, 3.348,-4.452, 0.573,-0.805, -3.302, 2.182,  2.164, -1.498, -0.334,-1.312,-1.506,-1.76481, 0.4326, 0.912,-0.220,-0.713, 1.9648,-2.314, 0.457,  2.302,-1.096, 0.214, 0.334, 1.8534, 1.7542,-1.0164, 0.6605, -2.3589,-4.5485,-2.487, 2.662, 1.658, 0.813,-1.5121,-2.16, 0.80,-2.953,-2.409, 3.0764, 4.55,-1.0598,-0.847, 2.0391, 6.3e+00, 5.0353,-1.0471, 2.922, 5.838, 4.844,-4.1680,-2.240,-3.4008,-2.595, 0.826,  0.701,-0.76, 0.354
-1.9712, 0.642,-0.0087,-1.41, -0.896,-3.914, 0.3818, 1.1564, 4.254, 0.7371,  3.227,-0.321,-0.459,-1.402, 0.3396, 2.3928, 1.6327,-0.336,-0.937,-3.040, 0.788, 2.2948,-0.545, 1.930,-1.588,-0.166, 0.7285,-0.834,-0.637, 3.539, 2.6697, 1.236,-1.7585, 0.264, 4.444, 2.9837, 1.045,  2.750, 3.1055,-0.110,-4.220, 1.759, 0.764, -1.895, 2.517,  4.316, -0.477, -1.430, 0.091,-1.888,-0.38779, 1.4971, 1.247, 0.224,-0.521, 3.6492,-0.451, 1.506,  4.710, 0.399, 1.161, 2.391, 1.9928, 2.0256, 0.0375, 2.1150,  1.5490,-1.8125,-0.128, 1.744, 0.981, 2.929,-1.2859,-1.48,-1.44,-0.922,-1.418, 5.0924, 4.85, 1.6416, 0.507, 2.3432, 6.3e+00, 4.6899, 1.6675, 3.323, 3.963, 2.540,-2.9754,-3.315,-1.1079,-1.220, 0.190,  3.178,-0.16,-0.361
 0.0495, 3.245, 1.8034, 1.31,  0.428,-2.516, 1.7620, 0.8351, 6.306, 1.2214,  3.465, 0.557,-0.901,-1.812,-0.5138, 0.9559, 3.4650, 3.403, 2.448,-1.043, 1.564, 2.1402,-0.830, 4.552, 0.430, 0.812, 0.9525, 0.302, 0.123, 6.728, 4.0257, 3.363,-0.2913, 0.544, 6.307, 4.7821,-0.762, -0.915, 2.7344, 0.549,-2.468, 3.338, 2.774,  1.374, 3.623,  4.637,  2.753, -0.820, 2.096,-0.644, 1.94040, 3.6995, 1.139, 1.328, 0.699, 2.0996, 1.470, 2.143,  6.312, 1.400, 1.454, 0.275, 0.7642, 2.2308, 2.3452, 3.7157,  5.8514, 0.2136, 2.247, 2.869, 2.241, 6.418, 0.7666,-0.35,-2.70, 1.716, 0.145, 7.7719, 6.06, 5.3614, 0.519, 1.2860, 4.7e+00, 7.3175, 0.9254, 1.935, 4.130, 2.404,-1.8217,-3.085, 1.3441, 2.981, 2.952,  4.703, 3.51, 0.701
 2.1358, 5.058, 3.4413, 3.59,  2.308,-0.671, 2.8098, 0.1900, 6.749, 1.1171,  2.909, 0.873,-1.403,-2.668,-1.0189,-0.4042, 4.4847, 5.829, 4.019, 0.434, 1.532, 1.8607,-0.742, 5.516, 2.330, 1.680, 1.2960, 1.162, 0.766, 8.236, 4.7740, 4.582, 0.5565,-0.131, 5.908, 5.6676,-3.055, -2.741, 2.0103, 0.935,-1.450, 3.744, 3.810,  3.340, 4.278,  4.937,  4.809,  0.136, 3.271,-0.095, 3.55392, 4.9409, 0.618, 1.286, 1.672, 0.5301, 1.802, 1.979,  6.725, 1.274, 0.504,-1.805,-0.0285, 2.0403, 3.6112, 4.2384,  6.6859, 0.5123, 2.854, 3.416, 2.720, 7.901, 2.1094, 0.34,-1.92, 3.599, 1.649, 8.8386, 5.93, 7.0816, 0.442,-0.3213, 4.1e+00, 8.7566,-1.0007, 0.525, 3.885, 2.252,-1.1233,-2.432, 1.3081, 6.109, 4.949,  5.319, 5.81, 1.743
 3.5843, 4.767, 4.0104, 3.16,  3.725, 1.426, 2.6216, 0.3308, 4.984, 0.7209,  1.118, 0.341,-0.778,-1.932,-0.8344, 1.1323, 3.7798, 4.937, 3.653, 0.378, 0.153, 0.7579,-1.045, 4.528, 2.091, 2.391,-0.3900, 1.599, 1.402, 6.701, 3.3629, 4.793,-0.1287,-1.776, 5.069, 4.7675,-4.076, -1.632, 1.1467,-0.249,-2.325, 2.763, 3.251,  4.434, 3.233,  4.767,  4.232, -0.817, 3.254, 0.362, 3.27997, 4.0986, 0.161, 0.638, 1.910, 1.0118, 0.292, 0.590,  5.753, 0.151,-1.557,-2.045, 0.4581, 2.6096, 3.0330, 3.4345,  4.5296,-0.0527, 0.703, 1.718, 1.460, 6.181, 1.5867, 0.12,-0.34, 3.800, 2.183, 6.8600, 2.73, 6.0266, 0.357,-0.8603, 5.8e+00, 7.3337,-2.3884, 0.898, 2.344, 0.933,-0.8124,-1.933,-0.9288, 5.386, 4.612,  5.378, 4.45, 0.706
 3.5848, 3.852, 3.5687, 1.60,  3.265, 2.128, 1.5014,-0.0044, 2.632,-0.3382, -0.862,-1.331,-1.247,-1.106,-1.0294, 1.7262, 2.3649, 3.210, 2.105,-0.636,-1.467,-0.8001,-2.240, 3.219, 0.714, 1.630,-2.2483, 1.012, 0.939, 4.135, 1.3758, 4.138,-0.4965,-2.662, 4.637, 3.0221,-4.502, -3.357,-0.1188,-2.215,-4.022, 1.710, 1.812,  3.908, 1.168,  2.287,  2.479, -2.676, 2.620, 0.050, 1.89800, 2.0924,-0.630,-0.554, 0.991, 1.4201,-0.861,-1.172,  5.535,-0.677,-3.159,-2.173, 0.7039, 2.6458, 1.6923, 1.9544,  1.8324,-0.9694,-1.466,-0.465, 0.133, 3.963, 0.7756,-1.03,-0.60, 3.136, 1.363, 4.1686,-0.64, 3.8195, 0.061,-0.7764, 6.1e+00, 4.8361,-2.9072, 0.874, 0.385,-1.046,-1.6730,-2.354,-2.6488, 4.276, 5.175,  5.289, 1.86,-0.994
 1.8923, 3.232, 2.5640, 0.23,  0.950, 0.283, 0.0971,-2.1000, 1.061,-1.7139, -2.285,-3.646,-3.659,-2.031,-1.5177,-1.2808, 1.0628, 2.146,-0.423,-2.051,-2.227,-1.9856,-3.966, 1.994,-0.672,-0.942,-1.1583,-0.461,-1.048, 1.131, 0.0047, 2.639, 0.5091,-3.621, 1.550, 0.3921,-4.929, -8.800,-1.8427,-5.293,-5.404, 0.941, 0.150, -0.327,-0.205, -1.544,  1.539, -2.196, 1.535,-2.101, 0.38198,-0.1681,-1.463,-2.240,-1.108, 0.3207,-1.271,-2.530,  6.945,-1.023,-3.515,-2.045, 0.6364, 1.3829,-0.0096, 0.1940, -1.0101,-2.4067,-1.877,-1.820,-0.358, 2.664,-0.1937,-3.10,-1.22, 2.370,-0.108, 1.6913,-2.23, 1.4051,-0.325,-1.6467, 2.9e+00, 2.0954,-3.0876,-1.094,-1.866,-2.710,-2.7685,-3.460,-3.4060, 3.385, 7.157,  5.583, 0.72,-0.931
 0.4985, 2.485, 2.1021,-0.18, -0.215,-1.531,-0.4483,-3.6771,-0.043,-2.3221, -2.600,-4.509,-4.658,-2.986,-1.6340,-3.2006, 0.6001, 1.664,-1.622,-2.309,-2.072,-2.0932,-4.348, 1.171,-0.637,-2.453, 0.2422,-0.765,-1.864,-0.357,-0.2330, 1.838, 0.4708,-4.547,-0.470,-1.2093,-5.416,-11.023,-2.7022,-7.652,-5.957, 0.251,-0.698, -2.457,-0.562, -2.641,  1.056, -0.991, 0.573,-3.450,-0.55370,-1.4185,-2.352,-3.021,-2.502,-0.7530,-1.517,-2.978,  7.981,-1.015,-3.142,-1.819, 0.6590, 0.3753,-1.0430,-0.9203, -3.1741,-3.0751,-1.620,-2.218,-0.113, 2.038,-0.6683,-4.25,-0.91, 1.657,-0.685, 0.1973,-2.14, 0.2304,-0.840,-2.0897, 1.1e+00, 0.4485,-3.4654,-2.119,-3.273,-2.938,-3.2614,-4.250,-3.6758, 2.230, 7.842,  5.798, 0.19, 0.189
-0.3178, 1.042, 2.2528, 0.29,  0.470,-2.175,-0.0600,-3.6082,-1.839,-2.0688, -2.061,-3.334,-3.365,-2.660,-1.3768,-2.2747, 1.2496, 1.523,-0.837,-1.002,-1.837,-1.6934,-3.234, 0.723,-0.525,-1.834,-1.1571,-0.078,-0.713, 0.496, 0.8263, 1.462,-1.3784,-3.656, 0.873,-1.0012,-6.165, -8.547,-3.0772,-8.214,-6.756,-0.131,-0.141,  0.834,-0.895, -0.708, -0.448, -2.392,-0.731,-3.681,-1.53622,-1.7722,-4.359,-3.316,-2.654,-1.6185,-1.466,-1.918,  6.690,-1.116,-3.380,-2.993,-0.3467,-0.7060,-0.8080,-1.0460, -4.6323,-2.9366,-2.034,-2.107,-0.110, 0.734,-0.3760,-3.79,-1.78, 0.358,-0.613, 0.1410,-0.60, 0.4823,-1.689,-1.2745, 1.6e+00, 0.2651,-3.8037,-1.993,-3.540,-2.509,-3.9600,-4.295,-3.4000, 1.624, 6.302,  4.167,-1.94, 0.052
