ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-5.218, 0.53,-3.995,-2.461, -2.262,-4.363,-2.5733,-3.935, -4.5800, -6.893, 0.399,-0.091,  2.3099, 1.3050, 0.919,-1.344,-3.617, -3.3715, 2.13,-2.219, -5.76,-2.599,  0.2459,  3.5154,-3.645, -7.3114,-2.1338,-3.542,-4.215,-7.5047,-3.276, -0.682, 0.935, 3.625, 2.073, 2.545, 3.525, 0.181,  1.356,-0.918,-12.9440,-5.500,-3.530,-8.887,-2.3401,  0.565,  0.950, 0.49,-3.375,-3.178,-4.371,-8.034,-6.6018,-4.439,-4.4553,-2.194, -5.308, -2.123,-2.4e+00,-3.902,-1.539,-0.5631,-1.560,-1.3357,-4.877,-3.549,-4.0900,-6.3890,-6.85108,-5.1920,-2.098,  0.532,-2.364, -1.889,-5.736,-2.689,-4.0444,-5.528,-5.16, -0.150,-4.470, 0.472, 2.881, 1.234,-1.948, 1.943, 1.2205, 0.072,-4.621,-3.013,-2.227,-12.07, -8.043, -6.671,  0.86,-0.738
 3.023,-1.01,-2.022, 0.452, -0.049, 1.167, 0.8406,-0.739,  7.3006,  7.304, 3.223, 1.754, -1.3078, 1.0844,-2.046,-1.291,-1.147,  0.7713,-0.25, 0.241,  3.11,-2.599, -1.4199,  1.2065, 1.991, -0.5720, 0.0263,-0.554, 1.113,-0.0505,-0.629, -6.230,-2.165,-3.174,-4.701, 3.990,-1.212,-2.635, -3.797,-1.944, -0.7447,-1.379,-3.553, 4.767, 0.7026,  3.078, -0.414,-1.05, 0.283, 1.996,-2.955,-0.572, 1.3730, 0.896,-0.9735,-1.363,  3.541,  5.378, 4.8e+00, 0.927,-1.706,-1.3321, 0.101,-0.5937,-0.555,-0.503, 0.0043,-0.9783, 0.53045,-2.1209,-2.210,  2.265, 2.704, -0.238, 2.110,-1.637, 0.5454,-1.677,-1.72, -6.201,-2.292, 0.212,-5.940,-1.222,-0.478,-1.907,-4.8364,-2.222,-1.691, 0.494,-3.670, -1.04,  3.130, -1.159,  0.37,-2.328
 2.508,-0.67,-3.588,-1.234,  1.352, 0.395, 0.8094,-3.210,  6.8801,  8.162, 3.002, 1.725, -2.2072, 1.6995,-3.671,-1.296, 1.276,  2.6282, 0.91,-0.794,  3.17,-4.466, -3.5044, -2.1114, 2.636, -0.1190,-1.9960,-0.493, 1.885, 0.6677,-2.395, -5.787,-3.725,-4.703,-5.105, 5.628,-1.031,-4.944, -4.936,-2.305, -1.2564, 1.958,-1.819, 4.445, 3.9152,  0.931, -3.028,-5.28,-0.338, 3.168,-3.686,-0.035, 2.8990, 1.079, 0.5128,-5.221,  2.776,  6.662, 1.5e+00, 0.656,-4.080,-2.3452,-0.026,-2.6981, 3.117, 3.571, 2.0007,-1.9185, 1.55110,-3.7830,-4.888, -0.927, 2.904,  2.651,-0.282,-2.608, 1.0896,-0.450,-3.31, -7.366,-3.746,-0.441,-9.146, 0.685, 0.189,-4.148,-7.0434,-1.583,-3.351, 3.331,-3.635, -5.51,  4.962, -0.809, -0.62,-5.076
-2.785,-0.18,-3.159,-2.840,  0.854, 0.415, 4.1277,-3.598,  2.8703,  3.555, 0.323, 0.742, -1.8162,-2.9022,-4.023,-2.466, 5.101,  4.6353,-0.14,-1.057,  0.31,-4.194, -4.4392, -6.6221, 0.334,  4.4959,-3.0097,-1.089, 0.893,-0.3219,-3.095, -1.186,-1.181,-6.424,-5.506, 0.047,-3.228,-4.415, -5.580,-2.513,  0.7166, 3.610,-2.202,-3.223, 0.7962, -4.065, -5.007,-8.17,-1.730, 2.923,-1.348,-1.085, 2.4129, 3.745, 4.0114,-6.346,  1.925,  5.142,-2.9e-01,-0.033,-4.137,-3.6027,-0.133,-5.0134, 8.037, 5.239, 2.3675,-0.7479, 1.94942,-4.1032,-6.936, -3.897, 1.470,  8.875,-1.952, 1.451, 1.6167,-0.253,-3.14, -3.825,-2.543,-3.952,-9.064,-2.237,-1.032,-5.499,-4.6781,-1.847,-0.459, 4.271,-2.844,-11.37, -1.104, -5.487, -2.00,-6.284
-7.358,-0.31,-2.834,-3.897, -0.099, 0.045, 6.0248,-2.199, -0.3156, -1.038,-2.008,-0.544, -1.5731,-5.6658,-3.631,-4.977, 6.336,  5.0411,-0.61,-0.224, -1.17,-3.039, -4.7830, -8.8330,-3.380,  7.5366,-2.8259,-3.002,-1.753,-2.0526,-3.610,  1.518, 1.299,-6.564,-5.134,-6.259,-5.788,-2.401, -6.120,-4.394,  1.7282, 2.443,-3.030,-8.623,-2.7465, -5.961, -5.761,-9.64,-4.355, 1.434,-0.889,-2.623, 0.0431, 4.786, 5.7747,-4.547,  0.423,  2.510,-2.9e+00,-1.133,-3.746,-4.0299,-0.445,-5.9100, 9.024, 4.004, 1.2637, 0.3665, 1.46006,-3.2327,-7.553, -5.329,-1.351, 10.466,-1.926, 2.346, 0.2781,-1.535,-2.77, -0.093,-0.468,-5.483,-6.208,-5.938,-1.934,-4.726,-2.5409,-4.624, 1.159, 4.494,-2.156,-12.11, -6.119, -6.319, -3.61,-7.599
-6.770,-1.02,-2.063,-3.485,  0.501,-0.729, 4.2002,-0.080,  2.6943, -0.668,-0.965, 0.289, -0.1472, 0.0124,-2.548,-5.614, 4.473,  2.9245, 0.20, 0.723,  0.44,-2.109, -3.8220, -5.6307,-4.939,  5.7647,-2.4481,-3.337,-3.332,-2.6359,-3.612,  0.442, 0.537,-3.503,-3.826,-7.317,-4.283,-0.336, -5.222,-7.276, -0.8091,-0.645,-1.073,-3.137,-1.3221,  1.537, -4.905,-9.38,-6.291,-0.743,-2.282,-1.856,-1.4550, 3.370, 4.8175,-1.418, -0.326,  1.586,-4.9e+00,-1.071,-2.041,-2.8212,-0.987,-2.6642, 4.707, 0.611,-1.5287,-0.3318,-1.26094,-2.1044,-5.113, -4.235,-3.014,  5.785,-2.158,-3.169,-1.4613,-3.076,-2.58,  1.543,-0.524,-2.980,-2.057,-5.263,-1.626,-0.774,-0.9818,-7.646,-0.373, 5.525,-0.707, -3.25, -1.021,  1.615, -4.14,-8.579
-2.846,-0.55, 0.281,-1.057,  2.237,-0.117, 2.0811, 1.454,  4.9401,  0.078, 1.821, 1.767,  0.7940, 5.9579,-1.523,-3.456, 2.185,  0.3463, 1.65, 1.926,  2.58,-1.160, -2.5006, -1.3796,-2.942,  3.1288,-1.2629,-0.235,-1.958,-1.2438,-2.579, -0.106, 0.041,-0.689,-1.777,-5.337,-1.039, 0.571, -3.592,-8.074, -1.9777,-2.377, 1.481, 5.020, 2.0786,  8.709, -2.260,-7.35,-4.264, 0.031,-0.869, 1.175,-0.6690, 2.099, 3.1109, 0.722,  0.071,  1.049,-4.5e+00, 0.053,-0.017,-0.5371,-0.782, 1.5088, 0.940,-1.726,-2.1535,-0.4785,-2.23476,-1.0774,-2.210, -2.011,-1.856,  1.165,-1.396,-5.090,-1.1342,-2.799,-1.93,  1.770,-0.597, 0.047, 0.157,-2.588,-0.318, 1.851, 1.2578,-8.309,-0.041, 5.639, 0.804,  5.01,  6.328,  7.283, -2.33,-7.114
 2.974, 1.39, 3.199, 3.008,  4.262, 2.385, 1.2179, 2.212,  1.1267, -2.169, 3.476, 1.394, -1.0959, 5.4713,-1.462,-0.718, 0.141, -1.4997, 2.74, 4.280,  4.88, 0.242, -2.5803,  1.0467, 1.064,  2.0250, 1.4071, 4.110, 1.472, 1.8427,-0.480,  0.601, 2.147,-0.658,-0.349,-2.701,-0.755,-0.099, -2.957,-6.373,  1.1054,-1.343, 2.549, 9.000, 5.0844,  8.194,  1.494,-3.97, 1.634, 4.420, 2.790, 4.801, 1.7006, 1.842, 1.4398, 1.690, -0.027, -1.152,-1.6e+00, 1.248, 0.494, 2.0611, 0.583, 2.6503,-0.076,-2.831, 1.0305, 1.6841, 1.99011, 0.2070,-1.302,  1.029, 0.795, -1.682, 2.221, 0.166, 0.9050,-0.281,-0.42,  0.713, 2.124, 1.897,-0.879,-0.364, 0.928, 0.140, 1.9315,-6.896, 2.506, 2.953, 0.745,  6.58,  9.788,  4.911,  1.50,-2.805
 6.954, 2.43, 3.904, 5.174,  5.124, 3.637, 0.1664, 1.930, -4.1841, -4.508, 2.251, 0.291, -2.0616, 2.3971,-1.085, 1.471,-1.775, -2.2733, 2.69, 5.444,  6.13, 1.786, -1.9764,  2.1847, 3.385,  0.4281, 2.8387, 5.322, 3.384, 3.3573, 1.353,  0.088, 2.862,-0.801, 0.149,-0.220,-1.466,-0.705, -2.598,-3.106,  3.1016,-0.185, 3.174, 8.586, 5.8655,  4.164,  3.302,-0.35, 5.317, 6.192, 3.673, 5.598, 3.1708, 1.125,-0.0281, 1.945, -1.140, -3.165, 1.1e+00, 1.623, 0.913, 3.5237, 1.251, 2.2787,-0.966,-3.094, 3.0037, 3.4549, 5.10053, 1.2140,-0.243,  2.542, 1.672, -4.175, 4.633, 3.023, 1.9291, 1.568, 0.77, -1.284, 4.003, 2.349,-1.617, 1.021, 0.778,-1.555, 1.0713,-3.542, 3.349,-0.207, 0.901,  4.78,  8.783,  0.710,  3.86, 1.349
 6.980, 1.88, 1.407, 3.543,  3.335, 2.414,-1.9101, 0.401, -6.5205, -4.069,-1.616, 0.095,  0.0231,-1.0349, 0.978, 3.898,-3.621, -2.3588, 2.14, 2.917,  3.77, 2.923,  1.6599,  1.6690, 2.415, -3.5377, 2.4026, 2.104, 2.064, 0.7641, 1.148, -1.586, 0.230, 0.186,-0.660, 1.037,-0.604,-0.198, -1.831, 1.665,  1.7754, 0.424, 3.738, 4.293, 3.3029,  0.271,  1.883, 3.35, 3.821, 3.172, 0.915, 1.389, 1.2899,-2.504,-1.9444, 1.648, -1.428, -2.539, 1.6e+00, 0.751, 2.267, 2.9409, 0.417, 2.7149,-3.102,-1.833, 1.4675, 2.1174, 2.23209, 0.9985, 2.553,  0.240,-0.900, -6.244, 3.920,-0.493, 0.5349,-0.162,-0.25, -3.560, 2.384, 0.920,-0.840, 0.708,-0.438,-0.594,-0.2591, 1.622, 2.408,-1.318, 2.776,  2.47,  3.812,  0.046,  2.14, 3.339
