ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.619,-2.4460, 1.158,-0.662,-2.495,-1.005, 2.101, 0.985, -5.266,  3.13, 4.5526,-2.3404,-0.508, 1.468, -8.937,-2.687, 0.664, 1.9e+00,-1.778, 0.539,-0.329, 0.2449,-0.217, -3.596,  7.838,-0.071,-0.535, 0.989, 3.985,-2.612, 0.096, -5.30,-4.060,-1.1546,-1.378,-5.39989,-3.786,-2.493,-2.724,-0.5929, -4.302,  2.33,  3.362, -0.8369,-0.187,  3.45, -8.8910,-3.026,-0.792, 2.215, 1.269, 0.431, 2.061,  0.042, 3.548, 0.122, -3.8891,  1.797,-0.8689,-3.356,-1.5849,-0.531,-2.161,-3.946, 2.917, 0.809, 0.620,-0.303,-2.755,-1.324,-1.421, -3.660,  7.349, 0.6778,-2.182, 1.508, 3.160,-2.152,-1.358, -5.413, 0.306,-0.828,-1.225,-3.552, 0.9374,-2.394,-2.358,-0.197,-4.451, -2.800,-2.93,  4.012,  2.666,  0.075, -9.229,-1.649
-2.130,-2.9466,-0.359,-0.568, 2.528,-2.165, 0.259, 4.265, -3.302,  0.46, 0.2951,-0.8097,-0.058, 1.294,-10.687, 0.378, 1.725, 2.6e-01,-0.775, 1.631, 0.967,-1.1598,-0.723,  3.477, -0.820,-2.107, 0.373, 1.418,-0.087, 0.329, 2.596,  5.78, 0.782, 1.9414, 3.469, 0.02332, 5.461, 1.614,-2.747,-0.8085,  3.531,  4.59,  5.126, -1.0398,-1.017,  0.74,  7.2210,-2.184,-2.590, 3.670,-2.036,-1.717,-2.347,  1.094, 2.278, 1.004,  5.7283,  0.982,-0.0124,-1.016, 0.0068,-1.557, 0.569,-2.467, 5.369, 2.229, 4.361, 0.082,-0.701,-0.118,-2.428,  2.018, -1.947,-0.5055, 0.491,-0.044,-1.091, 0.204, 2.216,  8.111, 1.380, 1.662, 1.614, 2.958, 4.4105, 0.936, 1.964,-0.375,-4.568, -0.482,-4.04, -3.273,  0.339,  4.863,  4.996,-0.194
-2.402,-1.7332,-0.679,-1.477, 1.512,-4.086, 0.451, 4.707, -4.383,  3.87,-1.0880,-1.9622,-0.410, 0.090,-13.655, 0.600, 0.900, 1.2e+00,-1.628, 0.815,-0.035,-0.5342,-0.782,  4.737,  3.358,-2.056, 2.939,-0.258,-1.621,-0.469, 1.757,  5.56, 1.084, 2.2764, 3.463, 0.08236, 3.049, 1.305,-2.206,-1.0141,  2.923,  3.00,  6.653,  1.3834, 1.593,  3.90,  6.2634,-0.306,-0.460, 3.022,-1.109, 0.046,-2.453,  1.715, 1.507, 3.558,  6.1633,  1.660, 0.1570,-0.792,-0.7875,-1.838,-0.158,-1.182, 3.100, 0.459, 2.156,-0.765,-0.420, 0.767,-1.097,  2.871,  2.863, 0.0961, 2.136, 1.316,-1.119, 0.506, 1.070,  7.951, 3.561, 1.889, 1.861, 2.446, 3.0870, 1.166, 2.835, 2.021,-3.036,  0.289,-3.51,  4.963,  5.944,  8.072,  6.661, 1.723
-0.419,-1.3788, 0.953, 0.047,-2.128,-3.460, 1.602, 1.017,  0.528,  3.13, 0.5042,-2.1861,-1.546,-0.462, -7.265,-1.496, 1.502, 1.9e+00, 1.920, 0.576,-1.013, 0.4134,-0.211, -3.831,  5.692, 0.679, 3.105, 1.385, 2.219, 0.458, 0.019,  2.01,-2.074,-0.1798, 1.140,-1.33395,-0.521, 0.067,-1.079,-1.8924,  3.672,  2.67,  3.183,  4.8082, 0.214,  2.70, -2.1302,-0.950, 3.175, 1.986, 2.529, 2.526, 0.907,  2.457, 2.086, 0.332, -0.3284,  0.269,-0.3575, 3.565,-0.2763, 0.201, 0.391, 0.753, 2.626,-0.129, 2.928, 1.093, 2.176, 1.065,-0.578, -2.825,  4.297, 1.7336, 2.104, 3.527, 2.408, 2.525, 0.660,  1.114, 3.777, 0.126,-0.204,-0.531, 1.0199, 0.448, 1.555,-0.169, 0.624,  0.767,-0.23,  3.643,  3.892,  3.116,  0.423, 1.553
 1.427, 1.0514, 2.767, 2.267,-3.409,-1.638, 2.212,-1.117,  5.160,  1.35, 1.8486,-1.8857,-0.500,-0.602, -1.716,-2.994, 1.895, 1.6e+00, 2.248, 0.334,-0.976, 0.6776, 0.424, -8.930,  6.635, 3.477, 1.931, 4.600, 6.537, 1.132,-0.334, -0.18,-3.126,-2.5018,-0.445,-2.53534,-1.882,-1.035,-0.612,-2.6308,  6.951,  3.57,  0.237,  6.1947,-0.144,  2.28, -6.8550,-2.324, 4.899, 2.328, 5.145, 4.096, 3.685,  3.663, 2.305,-0.945, -2.1302,  1.823,-1.2406, 6.729, 2.2603, 2.338, 0.926, 1.766, 2.343, 0.260, 2.402, 2.739, 3.057, 0.309, 0.868, -5.186,  3.118, 3.2052, 0.887, 5.346, 5.692, 3.419, 1.476, -3.312, 3.143,-1.418,-0.410,-2.121,-0.0014,-0.928,-1.018,-2.246, 4.658,  2.005, 3.01,  2.229,  0.626, -1.281, -2.771,-1.125
-0.443, 5.2785, 1.665, 1.471,-2.839,-2.158, 0.269, 1.033,  5.222,  4.49, 1.1354,-1.5580, 3.117,-0.614, -1.189,-3.188, 0.241,-9.1e-01,-5.054,-1.359,-0.336,-0.0174, 0.657, -3.769,  7.725, 2.941,-0.598, 4.779, 6.405, 0.503, 1.934,  1.15,-0.615,-3.5462,-0.530,-2.27890,-1.614,-2.288,-0.836,-2.3404,  7.399,  3.76,  1.218,  4.7995, 2.523,  5.09, -2.7992,-2.148, 2.098, 4.005, 4.070, 3.156, 3.752,  4.068, 0.085, 2.763,  5.8191,  8.339,-1.8337, 5.480, 6.7897, 3.399, 0.353, 1.126, 0.247, 1.484,-1.767, 3.202, 1.790,-0.109, 3.866, -0.137,  2.698, 1.7140,-1.404, 3.057, 4.744, 2.526, 4.270, -0.177, 1.707,-1.756, 1.245, 0.890,-0.6895,-2.641,-2.455, 0.274, 7.983,  4.758, 6.95,  7.653,  3.301, -0.580,  3.244,-2.373
-2.992, 5.8626,-0.270, 0.027,-2.863,-3.306,-1.589, 3.195,  5.289,  7.99, 0.2448,-1.5020, 4.817,-0.559, -2.172,-2.960,-1.124,-2.3e+00,-8.628,-2.593,-0.480,-0.6617, 0.312, -1.614,  6.525, 0.885,-1.650, 3.167, 3.922,-0.953, 2.538,  2.41, 0.492,-3.4624,-0.336,-2.53713,-1.180,-3.127,-1.207,-2.6688,  5.348,  4.01,  3.353,  3.4615, 2.813,  5.73,  0.1223,-2.296,-0.960, 4.370, 1.306, 1.727, 2.161,  3.305,-2.151, 5.566, 11.4415, 12.090,-1.4912, 3.911, 9.2832, 3.792, 0.019, 1.169,-0.707, 2.225,-3.296, 3.610, 0.440,-0.187, 5.718,  0.456,  2.125,-0.3868,-2.264, 0.109, 1.452, 0.841, 4.703,  4.152, 1.416,-1.099, 2.276, 3.183,-0.0040,-2.527,-1.427, 2.796, 8.158,  6.044, 8.42, 10.694,  6.725,  2.520,  7.865,-1.905
-3.215, 1.6630,-0.528, 0.642,-2.181,-2.358,-1.197, 3.142,  8.643,  5.95, 0.5770,-1.3340, 2.871,-0.041, -3.477,-1.750,-0.421,-1.5e-01,-2.319,-1.262,-1.282,-1.1659,-0.824,-10.017,  0.318,-0.957, 0.745, 2.478, 0.393,-3.640,-1.221,  1.61,-1.006,-1.3205, 0.033,-4.58864, 0.596,-2.461,-1.168,-3.8319,  4.499,  4.81,  4.041,  3.6350,-0.766,  2.26, -3.5360,-4.927,-1.807, 2.448,-1.929, 1.083,-0.579,  2.058,-2.384, 5.440,  8.5851,  8.454, 1.1989, 4.143, 6.8296, 3.324, 0.654, 2.571, 1.572, 1.385, 0.036, 3.860,-1.407,-0.913, 4.490, -8.467, -1.903,-0.6786,-0.087,-0.312,-2.570,-2.674,-0.054,  5.665, 3.296, 0.857, 1.716, 0.043, 3.0717, 0.379, 0.600, 1.540, 3.906,  4.569, 2.97,  5.108,  5.780,  7.067,  3.537,-3.044
-2.034,-1.0004,-0.048, 1.436, 0.462,-0.884, 0.316, 3.099,  9.496,  1.93, 1.7938,-0.8001, 0.506, 1.008, -5.473,-0.645, 1.085, 1.7e+00, 2.158, 0.691,-1.514,-1.8231,-1.775,-12.926, -1.612,-0.706, 2.865, 2.710,-1.225,-4.561,-4.288,  1.41,-0.932, 0.7293, 1.139,-4.48814, 2.409,-1.226,-1.336,-3.5586,  4.187,  4.95,  3.520,  3.8152,-1.931,  0.85, -4.1931,-6.066,-1.692, 1.943,-3.424, 0.319,-1.639,  1.803,-0.840, 4.055,  4.7938,  4.308, 3.1287, 4.476, 3.0208, 1.913, 1.416, 2.578, 4.197, 0.263, 2.947, 3.649,-2.987,-1.657, 1.984,-12.242, -3.451, 0.5250, 2.166, 0.088,-3.750,-3.520,-3.479,  6.359, 4.553, 2.428, 1.472,-1.926, 4.1512, 2.565, 1.583, 0.290, 0.568,  3.875,-2.49, -0.557,  4.360, 10.218, -0.784,-3.147
-0.682, 0.6394,-0.285, 0.889, 5.025,-0.653, 2.298, 5.602,  6.126,  1.17, 3.9404,-0.3528,-0.817, 3.068, -7.150,-1.524, 3.005, 6.5e-01,-0.817, 1.668,-0.480,-2.5000,-1.195,  0.171,  6.955, 4.027, 3.745, 3.871, 2.514,-0.795,-3.253,  5.43, 2.569, 1.1453, 4.174, 0.45673, 2.966, 0.378,-2.751,-1.4287,  4.918,  6.45,  3.811,  4.4886, 2.058,  5.15,  6.7740,-2.157,-1.224, 5.757,-1.789,-1.470, 0.678,  3.646, 2.343, 2.691,  5.1524,  4.601, 3.1793, 5.965, 1.4932, 0.415, 2.818, 0.127, 6.390, 0.026, 4.867, 3.639,-2.480,-2.034,-0.453, -1.929,  2.667, 3.0929, 3.492, 1.004, 0.636, 2.949,-1.122, 10.027, 4.565, 2.744, 3.054, 3.271, 2.3016, 3.226, 2.662, 1.805, 1.406,  6.409,-2.17,  0.955,  8.417, 14.047,  4.241, 2.370
