ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-0.5816,-1.164,-0.2884,-1.373,-2.895,-4.010,-0.435, 1.1e-02,-2.5458,-3.2490,-0.8452,-1.4203,-2.9085, 0.6307, 0.4893, 1.693,-0.772, 1.195,-0.973,-3.115,-1.9152, 2.096, 0.423,  1.544, 2.239,-0.2474, 0.187, 1.7076, 1.9326, 4.2750, 8.131, -0.095,-2.268, 1.1391, 4.2479, 0.79,0, 1.656, 0.636,-3.243,-3.0978,-0.461, 0.609,-0.930,-2.0174, 1.100, 1.7550,-0.658, 0.2191,-3.30660, 0.3380, 1.046, 0.176,-1.660,-0.193,-0.7079,-1.642,-3.614,-1.2642,-3.053,-0.199,-2.345,-0.1764, 1.4120,-0.601, 1.433,-0.429,-1.874,-0.2731, 2.464, 1.4224, -0.499, 1.31698,-0.076, 0.6348, 0.3342, 0.7703, 4.793, 8.5606,  2.5493,-0.4052, 1.1319, 0.975, 0.433,0, 1.5020, 2.121,-2.898,-3.217,-1.521,-1.163,-3.181,-5.954,-1.704,-0.6632,-2.758
-1.0870, 0.322,-1.0705,-1.351,-4.138,-0.061, 1.308, 8.8e-01, 1.7925,-1.3540, 0.6111,-0.4496, 0.5942, 1.3879, 1.1831, 1.489, 2.862, 2.803, 3.390, 2.355,-0.6267, 2.156, 3.938,  1.684,-0.240, 2.3074, 0.209,-2.1775, 1.1138,-0.9457,-0.136,  8.094,-0.159, 1.5322, 1.9554, 1.84,0, 1.772, 0.348, 2.623,-2.2066, 1.885, 2.315, 5.055, 2.6512, 3.521, 3.4467, 1.575, 0.0409, 0.07023, 1.9871,-0.697, 0.757, 1.032, 0.187,-0.1526, 2.256, 0.749, 0.6668, 0.081, 2.262,-0.177,-0.9036, 1.3471, 1.319, 1.372, 0.395, 2.025, 1.5917, 3.096, 2.9818,  3.726, 1.35683, 0.762,-0.0171,-0.7936, 0.4804, 1.161, 1.8731,  9.4370, 1.5537, 0.2948,-2.353, 2.440,0, 0.1313,-0.285, 2.214,-2.823,-0.545, 1.430, 0.980,-1.679, 0.652, 5.5957, 1.503
-1.4538, 1.657,-1.7398,-1.068,-5.139, 0.382, 1.155, 2.4e-05, 2.0554,-1.1400, 0.0987,-0.7132, 1.6654, 0.4764, 1.1699,-0.050, 2.436, 3.881, 3.436, 4.327,-0.2499, 0.654, 4.505,  4.467,-0.561, 4.8046,-0.213, 0.1869, 1.8239,-2.6889,-1.635, 11.331,-0.406, 0.3096, 0.9016, 4.71,0, 0.801, 1.160, 5.412, 0.2271, 3.045, 3.442, 6.238, 1.9484, 3.898, 3.6648, 3.490, 0.9994, 1.62929, 1.6581,-0.522, 0.479, 2.070, 0.259,-1.1677, 2.327, 2.064,-0.7703, 0.584, 1.650,-0.482,-0.4154,-0.0141, 0.396, 1.980, 1.401, 3.395, 3.1524, 2.546, 2.6905,  8.222, 0.11835, 3.301,-0.0689, 0.7946, 1.6486, 0.741, 1.2866, 11.9391, 1.1228,-0.7690,-4.355, 5.793,0,-0.6870,-0.627, 3.781, 1.141, 0.839, 1.819, 0.396,-1.749, 0.971, 6.6991, 3.626
-0.3498, 2.671,-0.6537, 0.202,-4.600,-1.202, 0.706,-6.6e-02, 1.1476, 0.3644, 0.5430,-0.4626,-0.0095, 1.7318, 1.3214,-1.086, 1.283, 2.392, 2.787, 3.299, 1.2183, 0.084, 1.377,  4.870,-0.751, 3.2562,-0.556, 2.5079, 2.2389,-0.3484,-0.985,  7.173,-0.795, 0.2149, 0.2984, 3.39,0, 0.251, 0.498, 2.745, 2.0628, 3.659, 2.088, 4.930, 2.5828, 2.166, 2.4787, 2.739, 1.5735, 1.91273, 1.0725,-0.269,-1.786, 0.758,-0.661,-2.0274, 0.571, 1.080,-1.4941, 0.663,-0.939,-0.381, 0.5118,-1.5437,-0.804, 1.343, 0.684, 1.384, 2.7542, 0.710, 0.3688,  6.986,-1.02146, 2.499,-0.1451, 1.7745, 1.6468, 2.066, 0.9223,  8.1548, 0.4935,-0.8499,-2.871, 4.330,0,-0.4495,-0.844, 1.609, 1.949, 1.450, 1.345,-0.434, 0.082, 0.011, 3.7683, 2.701
 0.5883, 2.706, 0.2690, 0.865,-3.496,-2.135, 0.236,-4.3e-02, 0.4160, 2.2615, 1.1237,-0.0526,-1.3152, 2.4722, 0.8474,-1.698, 0.577, 0.699, 1.799, 1.860, 2.7813,-0.482,-1.473,  2.838,-0.711, 1.3371,-0.976, 3.4884, 2.1024, 1.0796,-0.171,  2.708,-0.820, 0.0848,-0.3496, 1.09,0,-0.226,-0.061,-0.151, 2.7904, 3.798, 1.028, 3.445, 3.6144, 1.156, 0.7945, 0.866, 1.8525, 1.81942, 0.7761,-0.011,-2.823,-0.466,-0.865,-1.7629,-0.334, 0.208,-1.3280, 0.020,-2.000, 0.320, 1.1490,-2.6530,-1.006, 0.540,-0.146,-0.026, 2.6176,-0.353,-1.0613,  3.915,-1.41274, 1.309,-0.2971, 1.9540, 1.2878, 2.481, 0.6328,  4.2132, 0.5822,-0.9768,-0.843, 1.773,0,-0.2206,-0.512,-0.157, 1.815, 1.959, 1.257,-0.635, 1.169,-0.188, 0.8778, 1.200
 0.3616, 0.791, 0.7222, 0.149,-1.534,-0.843,-1.103,-3.2e-01, 0.2526, 3.0866, 1.4791, 0.6912,-1.2775, 2.2094,-0.9577,-2.355,-0.522,-0.964,-0.237, 0.376, 3.8182,-1.874,-2.434, -0.319,-0.871,-0.2122,-0.801, 2.4062, 1.1111,-0.0261, 0.034,  1.017,-0.093,-1.2954,-2.3328, 0.65,0,-1.776, 0.098, 0.128, 1.9064, 2.245, 0.734, 0.864, 2.6491, 1.401,-0.3988,-0.606, 1.9331, 1.36198, 1.2166, 0.112,-0.779,-0.165,-0.528,-0.1222, 0.023, 1.070,-0.1633,-0.328,-0.666, 1.133, 0.7355,-2.8710,-0.562,-0.088,-1.077, 0.305, 2.8486,-0.382,-0.6275,  1.744,-0.99080, 0.615, 0.0461, 1.1047, 0.4773, 1.046, 0.0049,  2.2221, 1.1032,-1.5671,-1.309, 1.088,0,-0.4174,-0.518,-0.208, 2.137, 1.948, 1.559,-1.431,-0.477, 0.573,-0.6922, 0.426
-0.4102,-1.644, 0.6788,-1.079,-0.388,-0.525,-2.752,-7.0e-01,-0.0364, 2.0130, 1.0568, 1.3383,-1.2034, 1.6581,-1.6546,-2.732,-2.405,-2.789,-2.924,-1.168, 2.9102,-3.592,-2.264, -3.385,-0.938,-1.8873,-0.058, 0.9651,-0.1356,-1.4669,-1.135, -0.885, 0.365,-2.5156,-3.8132, 0.26,0,-2.885,-0.386, 1.342,-0.0925,-0.357,-0.599,-1.876, 0.1856, 0.440,-1.3798,-1.657, 1.8212, 0.74993, 1.6277, 0.466, 1.422, 0.208,-0.554, 1.0614, 0.134, 1.640, 0.7942, 0.361, 0.209, 1.292, 0.2060,-2.4935,-0.479,-0.967,-1.839, 0.486, 2.4485,-0.963, 0.1417, -0.670,-0.60898,-0.638, 0.4058,-0.0581,-0.5668,-0.697,-1.6315, -0.1898, 1.4016,-1.9118,-2.695, 0.505,0,-0.5083,-0.910, 0.471, 2.213, 1.468, 1.198,-1.788,-2.025, 0.865,-1.8701,-0.683
-1.5425,-3.736,-0.3229,-2.380,-1.099,-2.503,-3.732,-1.1e+00,-0.9063,-0.6584,-0.8992, 1.3695,-1.8571,-0.4181,-0.8638,-2.794,-4.281,-4.359,-5.045,-1.469, 0.1736,-4.891,-1.496, -5.752,-0.668,-2.8560, 0.786, 0.1646,-1.6910,-2.2795,-3.324, -3.967, 0.175,-2.5612,-2.6915,-1.89,0,-1.839,-2.230, 2.013,-2.4149,-2.937,-3.748,-3.041,-3.1008,-2.559,-2.6160,-2.608, 1.3966, 0.24355, 1.5549, 1.376, 2.300, 0.249,-0.965, 1.0462, 0.373, 0.756, 0.7931, 2.028,-0.290, 1.150, 0.5257,-1.9910,-1.182,-2.779,-2.396, 0.267, 2.4821,-2.567, 0.3274, -3.981,-0.93481,-3.124, 0.1786,-1.0463,-1.7328,-1.616,-3.3309, -3.1653, 1.8389,-2.0363,-1.959,-1.327,0,-0.5225,-1.295, 1.290, 1.998, 0.867,-0.919, 0.294,-1.622, 0.111,-2.4965,-2.552
-2.1786,-4.170,-1.4861,-3.186,-1.660,-3.693,-3.548,-1.2e+00,-1.2339,-1.6300,-2.1131, 1.0295,-2.0577,-1.9201,-0.6868,-2.530,-4.511,-4.979,-4.951,-0.958,-1.2982,-4.900,-0.509, -6.803,-0.683,-2.8472, 0.952,-0.1008,-2.2518,-2.5239,-4.433, -4.700,-0.187,-2.2708,-1.0425,-3.02,0,-0.781,-2.658, 2.541,-3.2357,-3.275,-4.459,-2.868,-4.4480,-3.420,-3.1955,-2.603, 0.8120, 0.04571, 1.0563, 1.501, 2.642, 0.713,-0.937, 0.5805, 1.130, 0.254, 0.6122, 2.952,-0.483, 1.507, 0.9936,-1.6792,-1.404,-3.776,-2.315, 0.312, 2.5972,-3.529, 0.5917, -6.291,-1.50573,-4.306, 0.1548,-1.5533,-2.0085,-1.680,-3.8213, -4.3386, 1.8893,-1.9318,-0.588,-2.079,0,-0.6105,-1.170, 2.063, 2.081, 0.737,-1.823, 1.490,-0.640,-0.252,-2.1286,-3.366
-2.1512,-2.787,-2.9025,-3.518,-2.434,-3.912,-2.652,-1.3e+00,-0.6226,-0.0082,-1.1882, 0.2640,-1.3753,-0.6927,-1.0459,-1.687,-2.746,-4.332,-3.001,-1.485,-2.2543,-4.429, 0.587, -7.156,-1.760,-2.1795, 0.144,-0.5094,-1.2674,-3.1729,-5.136, -2.658,-1.288,-2.4021,-1.0978,-1.35,0,-1.667,-0.503, 2.936,-3.1154,-1.338,-0.872,-2.359,-2.3380,-0.764,-3.1291,-1.926, 0.0330, 0.40616,-0.3900,-0.054, 2.597, 1.554,-0.194,-0.2929, 1.555, 1.198, 0.7595, 2.242, 0.476, 1.666, 0.5301,-1.2404,-0.206,-2.526,-1.274, 0.560, 1.1242,-3.293, 1.3616, -7.175,-2.07012,-2.606, 0.5873,-1.5560,-1.0702,-1.869,-4.1038, -4.1997, 0.4885,-1.1132,-1.218,-0.355,0,-0.8390,-0.056, 3.469, 2.354, 1.115, 0.851,-0.451, 0.217, 0.348,-1.1681,-2.708
