ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-5.3726,-3.739,-7.86,-4.2579,-2.319,-5.270,-2.13596,-2.375,-3.691,-0.61393,-3.421,-1.322,-3.7966,-2.13437, 2.03759, 0.185,-2.7647,-3.121,-1.338,-4.1129,-6.970,-2.365,-2.058,-11.6157, -3.028,-5.077, 0.260,-9.464,-5.7389,-4.07,-7.027,-10.83,-3.004, 5.178,-1.976,-11.678,-3.2315,-0.813, 1.5040, -8.422,-0.859,-0.873,-1.718,-8.1822,-5.3680,-7.212,-10.7260, -2.777,-5.378,-2.7026,-7.497,-6.185,-6.852,-7.5919,-1.6264,-5.6252,-4.447,-2.830,-1.0180,-5.059,-3.31,-0.1490, 0.2267, 1.3142,-2.76475,-1.1610,-1.786,-5.795,-5.891,-1.654,-1.730,-11.411,  0.1072,-4.614, 0.037,-6.816,-5.193,-5.0211,-7.58,-11.129,-7.208, 0.14938,-1.4800,-7.581,-0.216,-0.229,-1.336,-7.4321, -3.94,-1.642,-1.716,-10.313,-4.043,-5.0988,-10.682,-3.3279
-0.0935,-1.857,-1.43,-1.3404,-1.719,-4.440, 0.01855, 0.321, 0.404,-3.14237, 1.738, 0.311,-1.6763, 3.08404,-0.09155, 2.968,-0.4696,-1.967,-3.255,-2.1060,-2.314,-0.257,-0.716,  3.4286, 17.908, 2.073,-2.353, 0.486, 1.0449, 0.26,-2.441,  2.62,-0.708, 1.769,-1.771,  3.787, 1.5003,-1.177, 1.3092,  1.651,-5.902,-0.123,-1.526, 2.0965,-0.6620, 0.919,  0.0289,  3.421, 0.440,-0.6511,-0.311,-0.264,-3.779,-2.2965, 0.2382, 0.1734,-1.186,-4.083,-0.1189,-1.051,-1.59, 0.4556, 0.1620, 1.5486,-0.37485, 0.5818,-0.843,-1.191,-0.380, 0.762, 1.287,  5.669,  8.5865,-0.552,-1.951,-0.923,-0.128, 0.8458,-1.41,  6.258,-0.878,-0.02241,-2.0333, 5.257,-0.417,-2.071, 1.424, 4.8183, -3.94,-0.608, 1.421,  0.764,-0.744,-1.2497,  3.120, 2.5776
-1.9201,-3.348,-3.74,-4.3327,-6.142,-8.028,-2.51658,-2.237,-2.044,-3.86058, 0.219,-1.750,-4.7191, 0.88551,-0.79575,-1.916,-2.4565,-3.600,-6.468,-4.9030,-2.885,-3.017,-4.116,  1.5703, 13.729,-2.794,-2.715,-2.271,-2.3247,-1.44,-5.317, -2.38,-3.187, 1.090,-3.098,  2.463,-0.3288,-3.385,-3.5737, -4.661,-8.277,-1.138,-3.839,-0.0065,-2.5196,-3.197, -4.7440, -3.326,-0.432,-2.3915,-2.148,-2.779,-4.725,-3.9037,-2.3429,-1.5605,-4.527,-4.776,-2.2941,-1.732,-3.01, 0.1974, 0.3004, 0.0519,-1.90985,-1.2445,-2.719,-2.613,-0.752,-1.968,-1.715,  2.965,  6.1883,-5.243,-1.597,-1.792,-3.366,-0.5277,-4.27,  0.879,-0.312,-0.07282,-3.8685, 2.832,-1.080,-4.556,-1.444,-0.6339, -6.94,-2.978, 0.328, -2.028,-2.486,-3.1328, -0.677,-3.6166
-1.3366,-4.357,-3.11,-3.1778,-5.490,-6.125,-1.94425,-3.026,-2.152,-2.03233,-0.193,-2.258,-5.9234, 0.29042,-0.33269,-3.220,-1.8779,-2.968,-5.865,-4.7901,-2.103,-1.793,-2.485,  0.1875, 13.689,-2.673,-0.859,-0.921,-3.0625,-2.18,-6.311, -3.39,-2.870,-1.197,-4.268,  1.090,-0.1699,-3.176,-1.6770,  1.190,-6.808,-1.810,-4.195,-0.4397,-3.8094,-4.193, -5.1307, -0.779, 0.871,-3.1220,-1.555,-2.275,-4.076,-3.7575,-2.2483,-2.8588,-4.299,-3.850,-1.9437,-2.076,-3.88, 0.2774, 0.4330,-2.6896,-1.60537,-0.9587,-2.798,-2.609,-0.592,-1.454,-2.468,  2.097,  7.5281,-5.329, 1.033, 0.119,-3.561,-1.8240,-5.45, -2.393, 0.504,-0.45805,-4.1536,-0.871, 0.267,-5.048,-1.451,-1.8684, -5.86,-3.615,-2.216, -2.999,-3.304,-3.8429, -1.653,-1.9426
-0.9756,-5.004,-2.42,-1.3523,-2.101,-2.958,-1.50504,-3.014,-1.849,-0.17996,-0.298,-1.696,-5.4023, 1.08970,-0.11326,-1.199,-1.6032,-2.581,-3.986,-3.4402,-2.239,-0.888,-0.755, -1.5644,  9.159,-1.733,-0.425,-0.270,-3.3681,-3.80,-6.818, -3.81,-2.179,-1.743,-4.564, -0.633, 0.2863,-2.033, 0.7061,  6.394,-4.904,-2.833,-3.856,-1.0354,-5.2949,-4.376, -4.5960,  2.564, 1.434,-3.3795,-1.104,-1.050,-2.945,-2.8097,-1.9233,-3.1094,-2.892,-3.824,-0.8394,-2.454,-4.05, 0.3403, 0.4438,-4.3509,-1.59684,-0.6680,-2.816,-2.147,-1.057,-0.991,-2.794,  0.230,  8.0681,-4.779, 1.402, 0.527,-3.774,-4.0359,-5.60, -3.459, 0.830,-0.69612,-3.7789,-4.081, 1.475,-4.382,-1.226,-3.0340, -5.53,-4.387,-4.912, -2.830,-3.307,-4.4610, -1.880,-0.1266
-2.4555,-5.270,-3.28,-0.6950, 1.809,-0.519,-1.92352,-3.864,-2.628, 0.42301,-0.605,-0.856,-3.4926,-0.75394,-0.57917, 1.666,-2.3526,-2.216,-2.548,-1.9478,-3.592,-1.660,-2.161, -3.6513, -8.242,-2.559,-1.549,-3.204,-4.9253,-6.55,-7.311, -3.90,-2.849,-2.133,-4.124, -1.974,-0.1340,-2.278,-1.9103,  2.961,-2.511,-3.817,-2.438,-4.6526,-6.7602,-6.210, -4.7946, -0.179,-0.403,-3.4494,-2.211,-0.355,-0.874,-1.2052,-2.2377,-3.5030,-2.989,-4.882,-0.8654,-2.257,-2.72, 0.2159, 0.0298,-2.4617,-2.63919,-1.1192,-2.847,-0.750,-1.818,-0.867,-3.492, -2.352,  0.8386,-5.122,-1.240,-3.052,-5.671,-6.3611,-5.39, -2.734,-0.662,-0.48706,-2.1200,-4.901, 1.118,-3.464,-3.591,-6.1620, -6.81,-4.690,-5.399, -4.826,-3.314,-4.4533, -2.808,-3.9525
-3.7741,-4.307,-3.56,-0.4936, 3.370, 0.945,-1.75440,-4.282,-3.190, 0.79022,-0.853,-0.042,-1.8290,-3.80198,-0.87184, 2.253,-2.1852,-0.975,-1.259,-0.7829,-3.835,-2.278,-3.525, -3.7507,-18.788,-2.857,-1.543,-5.813,-5.7221,-7.72,-7.144, -2.82,-3.212,-3.315,-3.319, -2.161,-1.0037,-3.033,-4.6193, -1.760, 0.049,-3.558,-0.730,-6.6985,-5.8109,-6.966, -3.9917, -4.105,-2.059,-3.0166,-2.868, 0.066, 0.981, 0.1101,-2.2277,-3.8888,-3.263,-4.165,-1.3526,-1.139,-1.12,-0.0481, 0.5253,-0.1392,-3.01525,-1.2086,-2.289, 0.640,-1.825,-0.425,-3.361, -2.747, -8.0232,-4.554,-2.373,-6.058,-6.571,-6.8134,-5.02, -2.207,-1.632,-0.33405,-0.5498,-3.861,-0.204,-2.301,-4.773,-7.1138, -6.39,-3.908,-4.088, -6.536,-2.691,-3.4952, -2.170,-7.2788
-3.8206,-3.222,-3.09,-1.1188, 1.490, 1.107,-1.70658,-2.972,-2.454, 1.25571,-0.424, 0.946,-0.9721,-3.84991,-0.99094, 0.407,-1.4024,-0.298,-0.505,-0.2430,-2.387,-3.030,-2.978, -2.2786,-13.423,-2.387,-0.542,-6.581,-5.1462,-6.42,-6.144, -2.97,-2.049,-3.268,-2.931, -2.780,-2.1666,-2.752,-4.3462, -4.731, 1.869,-2.846,-0.226,-5.2751,-3.1282,-4.953, -2.4417, -6.059,-2.216,-2.4937,-2.395,-0.328, 1.609,-0.0362,-2.0054,-3.4499,-1.476,-1.798,-0.1267, 0.764,-0.66,-0.4108, 3.3302, 0.2103,-2.31380,-0.6728,-1.605, 0.019,-1.767,-0.947,-2.160, -2.279,-15.0881,-3.711,-1.537,-5.787,-5.532,-5.8733,-4.71, -4.893,-1.745,-0.57259,-1.3178,-3.484,-2.212, 0.053,-3.067,-4.8089, -4.90,-3.671,-2.598, -6.920,-1.098,-2.1583, -0.871,-5.8586
-1.9574,-0.680,-2.01,-1.3594, 0.573, 2.136,-1.23927, 0.239,-0.357, 2.18392, 0.452, 1.638, 0.0968,-1.36675,-0.83208,-0.924,-0.5513, 0.025, 0.135, 0.6369,-0.576,-3.295,-1.297, -0.2226, -7.345,-1.053, 0.606,-5.010,-2.7148,-3.23,-3.486, -2.05, 0.075,-1.159,-2.448, -2.832,-2.4125,-1.834,-2.9474, -4.729, 3.619,-1.534, 0.703,-2.5602, 0.2584,-1.074, -0.5429, -4.350,-1.012,-0.9735,-1.085,-1.244, 2.439, 0.2980,-1.2669,-1.0496, 1.478, 1.438, 1.6577, 2.195,-0.33,-0.4296, 4.0390, 0.0551,-0.57532,-0.1937,-0.284,-1.000,-2.116,-1.592,-0.310, -1.337,-17.1563,-1.082,-0.537,-2.291,-1.826,-3.4374,-3.19, -5.544,-1.152,-0.16259,-1.9296,-3.123,-3.000, 2.278,-1.158,-1.2585, -1.12,-2.415,-0.061, -5.082, 0.871,-0.5511,  0.038,-0.7431
 1.5472, 5.941, 0.39,-0.2131, 1.828, 5.172, 0.88752, 4.755, 2.444, 3.97287, 1.006, 1.034, 1.2443, 1.27373, 0.00039,-1.412, 1.0207, 1.199, 1.706, 2.2931, 0.956,-2.347, 1.113,  4.0188, -2.231, 2.524, 1.823,-0.301, 2.7891, 1.98, 1.401,  4.02, 2.281, 2.280,-0.042,  0.936,-0.9962,-1.097,-0.6722,  0.321, 5.310, 2.645, 4.044, 2.6763, 6.3570, 5.589,  3.1799,  1.702, 0.968, 2.9459, 1.177,-1.980, 3.957, 2.5459, 0.4741, 4.0937, 3.922, 6.434, 1.4319, 2.458, 0.74,-0.0541,-0.2102, 0.1932, 2.17258,-0.3086, 2.397,-0.692,-2.761,-1.309, 1.755,  2.646, -9.0825, 5.770, 0.368, 3.733, 5.687, 1.8212, 0.58,  1.251, 1.435, 1.47601, 0.1497, 0.839,-1.470, 1.641, 0.794, 3.4941,  8.57, 3.196, 5.147,  2.241, 3.741, 2.8127,  2.798, 6.2366
