ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 -0.5576, -1.326,-0.0337,-3.242, -0.7718, -2.963,-0.0063, -8.631, -1.30,-1.6e+00, -1.237, 0.440, -2.294,-3.60241, -5.237,-2.6198, -1.774, -4.267, -0.30, -1.681, -5.8697,-10.981, -5.501, -2.286,  1.390, 1.8e+00,-5.369, 0.773, -0.839, -6.3778, -6.84, -4.03,-10.022,-8.5788, -8.68, -5.140,-11.423,-5.169,-3.978, -4.8940, 2.088, -0.9235, -1.28, -0.30, -4.629, -1.8585, -3.21, -6.804,  3.480, -2.664,  0.6889,-2.836, -1.03, -0.044, -7.400, -9.235,  3.257,  7.704, -1.4903, -0.308, -1.214,-4.197, 3.983, -4.883, -2.591, 0.900,  0.081,  1.970,  0.881, -6.575, -7.056, -5.092,  3.011, -2.175,-3.134, -0.331, -1.418, -5.395,-10.0186,-13.845, -4.607,-10.443,-18.514,-11.001,-13.760,-5.976,-8.0890, -4.566, -2.6549,  0.98,  1.106, -6.55, -2.3720,  0.420,-12.713, -6.429
 -1.6243,  6.370, 2.6336, 3.986,  6.3086,  4.400, 1.6982,  1.891, -2.20, 2.2e+00, -1.797,-0.606, -0.094, 2.26442,  0.058,-0.0865,  2.365,  6.333,  2.42,  1.689,  3.3517,  3.274, -0.650,-11.758,  9.965,-1.6e+00,-1.078, 4.394,  3.824,  0.0204,  4.87, -9.12,  2.153, 0.9759, -2.69,-10.125,  3.195,-2.459,-0.775, -7.1398, 3.261,  2.7954,  1.99, -7.25, -4.013, -8.1714,-17.01, -9.277, -1.636,  1.650,  2.9380, 0.768,  5.06,  0.124,  6.177,  5.796, -0.662,  4.677,  1.0002,  8.105,  3.741, 5.475, 1.049,  5.214,  3.890, 1.376,  3.616,  3.877,  4.793,  2.892, -0.944,-19.209,  2.895,  5.926,-1.252,  7.650,  8.810,  5.750,  7.3527, -5.125, -0.843,  1.592,  2.388, -7.175,  3.923, 4.098, 1.2930, -2.634,  3.0721,-10.96, -0.381,  7.90, -4.0449,  1.531, -4.168, -7.053
 -1.4803,  5.069, 1.1920, 2.845,  4.9026,  2.004, 0.7169,  2.127, -1.32, 1.5e+00,  0.403, 1.376,  0.684, 4.05345,  0.448,-1.3782,  2.873,  8.982,  2.36,  1.842,  4.9873,  5.120, -1.186, -2.375, 11.408,-4.4e+00, 1.147, 4.255,  6.459,  4.8533,  9.20, -2.76, -0.169, 1.9479, -2.50, -6.227,  5.041,-3.366,-0.496, -6.3894,-0.102,  1.6213,  0.20, -8.46, -6.339,-10.8461, -5.01, -7.253, -1.788,  0.833,  3.3356, 0.145,  5.82, -0.607,  5.493,  9.026,  0.023,  3.106,  4.1259, 12.740,  6.497, 7.812, 4.078,  6.942,  3.345, 2.312,  4.371,  6.666,  8.632,  3.359,  0.201, -8.023,  5.616,  7.511, 1.557, 10.891, 11.796, 12.074, 11.6576,  0.220, -4.667,  3.089,  5.964, -3.955,  3.438, 6.389, 3.7692, -1.426,  3.4853,-12.16, -2.138,  6.22, -2.6120,  6.676,  9.723, -4.594
  1.8861,  9.760, 2.1493, 4.597,  7.1365,  4.036, 1.6356,  2.480,  4.07, 6.9e+00, -3.732, 5.986,  5.252, 2.43253,  1.239, 0.8749,  2.944, 10.036,  6.01,  5.133,  8.0392,  6.289,  3.965,  1.436,  6.362,-1.9e+00, 5.374, 5.596,  9.608,  9.0668,  9.78,  3.76,  3.833, 3.5967,  3.40, -0.571,  6.249,-1.244, 3.614,  1.9130, 3.538,  6.3006,  4.90, -3.32,  2.000, -1.6724,  1.20, -0.539,  1.380,  2.332,  5.6194, 4.316,  9.05,  5.177,  4.302,  9.342,  5.167,  7.908,  6.5228, 23.461, 14.625, 8.732, 2.141, 12.174,  4.663, 3.170,  7.277, 12.334, 15.479,  6.431,  8.887,  1.602,  4.247,  8.535, 4.512, 12.419, 13.161, 16.853, 13.7178,  8.276, -2.491,  3.921,  8.690,  3.027,  7.804, 6.444, 6.7862,  7.470,  5.5897, -4.08,  0.762, 12.45,  7.4078,  8.181, 16.223,  1.855
  3.9207, 12.158, 3.8689, 5.308,  9.7397,  6.618, 3.2188,  2.729,  6.04, 9.4e+00, -6.263, 8.261,  6.708, 0.85145,  2.104, 2.5290,  3.335,  9.241,  9.01,  6.789,  7.5880,  5.487,  6.428, -3.488,  3.886, 1.8e+00, 7.782, 5.795,  9.875,  6.7398,  7.00,  2.29,  6.920, 4.4077,  6.61, -0.789,  6.269, 0.192, 4.634,  4.6770, 6.981,  8.4018,  7.81, -0.61,  5.564,  4.1497, -3.26,  1.753,  3.422,  2.333,  6.9979, 6.687,  9.77,  8.361,  4.276,  8.619,  7.461,  9.198,  7.9845, 26.617, 16.485, 7.934,-0.153, 14.183,  5.500, 2.929,  8.792, 13.549, 16.370,  6.851, 11.525, -2.443,  2.673,  8.458, 6.310, 11.917, 12.126, 14.153, 11.6830,  8.777,  0.608,  3.671,  8.335,  4.179,  9.504, 5.586, 6.7577,  9.851,  6.7309,  1.91,  2.175, 13.05,  8.4138,  6.852, 13.501,  3.032
  1.4844,  7.227, 1.9965,-0.283,  4.7198,  1.924, 2.5894,  1.628,  1.70, 4.4e+00, -2.314, 5.081,  2.161, 1.12926,  2.334, 3.8524,  4.286,  9.716,  9.35,  4.139,  0.8983,  5.119,  5.317, -3.958,  7.093, 1.7e+00, 6.683, 2.439,  5.921, -2.1708,  3.41, -0.94,  4.280, 4.8076,  6.34, -3.658,  4.262, 0.665, 2.442,  1.1960, 4.795,  6.2858,  7.21, -2.58,  2.413,  5.0462, -6.19,  2.892,  1.698, -1.667,  3.1828, 1.385,  2.60, -0.156,  4.400,  8.061,  3.202,  1.196,  9.0894, 16.110, 10.198, 7.927, 2.138, 13.590,  5.687, 2.234,  6.495,  7.192,  8.026,  4.692,  7.912, -6.519,  4.507,  5.619, 7.761,  7.024,  8.403,  2.736,  7.6727,  9.264,  0.927,  4.347,  9.296,  2.058,  6.394, 6.889, 5.5439,  4.638,  4.7887,  0.33,  0.567,  5.14,  1.4642,  6.270, 12.418,  4.637
 -3.0553,  1.044,-2.2039,-7.475, -2.7640, -6.368,-1.0914, -0.899, -2.56,-4.5e-01, -0.267, 1.373, -3.971, 0.01660,  2.131, 3.1342,  1.794,  7.720,  5.55, -0.308, -6.4094,  1.946,  1.333, -0.058,  8.533,-6.4e-01, 3.917,-1.554,  1.025, -8.8761, -1.22, -1.59,  0.145, 3.4709,  5.28, -3.145,  1.357,-0.735, 0.441, -1.7430, 0.363,  2.2094,  4.21, -3.38, -0.366,  4.1786, -3.93,  3.027, -2.002, -5.347, -2.5774,-5.280, -6.07, -9.393,  1.259,  5.112, -2.130, -7.259,  5.9349,  5.350,  1.439, 6.071, 3.305,  9.928,  3.139,-0.106,  1.009, -0.380, -1.283,  0.412,  2.893, -1.299,  4.781,  0.200, 7.793,  0.034,  3.400, -6.628,  2.8934, 10.509, -0.634,  3.019,  9.533,  2.782,  1.980, 6.088, 2.6870,  0.237, -0.4664, -3.14, -1.221, -1.66, -5.6119,  2.218, 11.292,  6.929
 -6.8562, -2.143,-4.5020,-9.835, -3.3426, -9.540,-5.3423, -3.189, -4.36,-1.4e+00, -3.524, 0.125, -8.409,-2.78243,  1.597,-2.8617, -4.347,  0.330, -2.40, -5.261, -9.7053, -6.708, -7.461, -4.903,  5.628,-2.4e+00,-0.162,-2.947, -3.137, -9.8906, -6.56, -6.76, -1.779,-0.2796,  2.42, -2.868, -0.170,-4.533,-2.082, -5.9752,-2.996, -2.7613,  0.21, -3.83, -3.159, -1.8593, -6.56, -4.468, -5.435, -5.010, -5.0221,-6.901, -8.39, -9.032, -3.425, -0.680, -4.817, -8.633, -2.9365,  1.307, -8.187, 1.607, 0.553,  0.193, -2.385,-5.028, -5.098, -4.415, -6.253, -6.882, -6.353, -0.390, -0.102, -4.141, 4.305, -4.585, -1.450, -8.291, -2.6887,  2.033, -2.276, -1.116,  3.210,  1.646,  0.513, 0.082,-4.3831, -5.883, -7.3567, -6.40, -2.528, -4.98,-13.8541, -5.834,  0.663,  0.540
 -6.4183, -1.538,-3.3525,-7.797,  0.6139, -7.415,-5.5059, -1.999, -3.10, 2.1e-01, -4.299, 1.028, -7.373,-3.09402,  1.566,-6.4948, -5.731, -3.832, -5.58, -6.921, -7.7852,-10.302,-11.441, -8.644,  3.696,-2.1e+00,-2.477,-1.783, -3.176, -7.5776, -6.42, -8.19, -0.254,-2.0785,  1.19, -2.320,  0.321,-5.461,-3.169, -8.3088,-4.164, -3.5523, -0.61, -2.89, -2.286, -4.6108, -8.47, -9.245, -5.764, -2.563, -4.1118,-6.059, -6.13, -5.746, -3.533, -2.439, -3.667, -5.380, -5.9046,  2.254,-11.950,-0.461,-1.028, -6.782, -3.636,-6.430, -6.368, -4.601, -6.098, -9.347,-11.332, -3.160, -2.216, -4.099, 1.401, -4.334, -2.330, -5.890, -4.2434, -4.790, -1.813, -2.367, -1.181,  0.203,  1.786,-3.181,-8.1611,-10.169, -9.3229, -6.84, -2.023, -4.44,-15.2943, -8.023, -4.335, -4.995
  0.2585,  3.152, 0.0231,-3.221,  5.0910, -3.664,-0.8091,  2.819,  1.43, 4.3e+00, -0.328, 4.566, -0.357,-0.09870,  4.365,-2.4852,  0.541, -0.343,  1.40, -1.804, -0.9283, -2.692, -4.284,  2.465,  4.621, 4.9e-01,-1.414, 0.820,  2.710, -1.7908,  2.53,  6.01,  5.303,-0.5985,  2.80,  3.255,  1.820,-2.397,-1.744, -3.9824,-3.265,  0.1675, -0.37,  3.29,  7.720,  4.1537,  1.79, -1.410, -2.340, -0.542, -2.6958,-6.676, -3.56, -6.401,  0.345,  1.245,  1.966, -1.730,  3.8312,  4.612, -6.438,-0.370, 0.046, -5.477,  2.906,-0.188, -1.721, -2.869, -1.877, -1.593, -4.171,  4.272,  1.589, -2.046, 1.031,  0.415,  2.461, -1.913,  0.2324,  2.538,  1.415, -1.402,  0.402,  5.222, -0.755, 0.462,-3.8063, -5.825, -4.7666,  2.30,  1.477,  1.89, -0.0018, -1.765,  9.100,  1.781
