ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-0.568, 0.3173, 0.689, 1.466, 1.106, 4.5012, 0.845,-2.046, 2.5754,-2.671,-0.247,-2.055,-0.051,-3.389, 0.546,-1.4900,-1.2946, 0.802,  2.963, 1.937, -4.263, 1.263,-1.5305, -0.812,-4.488,  1.049,-1.6397,-0.0027, 1.846, -0.004,  0.570, 1.068,-2.404,-1.5423,-1.3243,-0.537,-0.0656,-0.5240,-0.301, -4.023,-0.99837, 1.6810, 1.126, -1.605, 1.63327, -2.379,  3.19,-2.7390,-1.2327,  0.740, 0.1685,  0.233, 0.0028,  0.831,-0.265,-1.9680, 1.866, 1.233, 1.109, 0.3694, 3.491,-1.404, 0.550,-2.9325,-0.534, 0.044,  1.078,  1.9215,  0.868, 0.162,  2.527,  4.67, -3.020, 2.140,-3.541, -0.308, 0.1873, -0.0609,  1.88, 1.5058,-2.7246,-0.311,-0.078,  0.567,-1.5599,-0.667,-1.552, -0.827, -1.768,-0.374, -3.3987, -5.219,  1.301, -1.0270, -0.63,-4.1633
 1.461, 1.0877,-1.707,-1.748, 1.353,-0.9600,-3.648,-0.584,-1.0429,-1.454,-1.032,-2.001,-0.324,-1.260, 0.203, 0.6292,-2.9889,-1.695,  0.660,-1.928, -3.948, 1.360, 1.8396,  2.344, 1.851, -3.137,-1.2992, 1.0240, 0.478,  2.025, -0.949,-1.766, 0.129,-0.1975, 1.1551, 2.061, 0.0114, 1.2750,-0.703,  2.434, 3.04452, 2.0102, 0.765,  3.270, 3.04572, -2.322,  8.80, 0.6014, 0.3159,  2.470,-1.2331, -2.284, 0.9664, -1.473,-2.198, 0.2617,-2.984,-2.799,-1.596,-1.5468, 0.774,-0.786,-0.514, 0.2593,-1.718,-0.537,  3.653, -2.8722, -1.977, 0.288,  0.315,  7.62,  5.749,-2.801,-1.801,  2.673, 0.9723,  1.8848, -0.75,-3.9181, 2.4889,-0.103,-0.504,  1.107,-0.3235,-0.079,-1.996,  4.596,  0.483, 0.996,  0.3915,  4.731,  3.522,  2.9089, 11.47, 2.4398
-1.754,-0.8800,-3.284,-4.499,-0.877,-2.9109,-3.368,-1.329,-2.2839,-1.856,-1.146,-2.977,-2.165,-3.106,-1.221, 0.5743,-3.4013,-2.367,  0.535,-3.195, -8.968,-3.457,-0.5401, -2.370, 1.189, -2.424,-2.4984,-0.5862, 0.033, -0.620, -5.156,-5.919,-2.607,-0.7902, 0.6185,-1.477,-1.3229, 1.1279,-1.959, -0.724, 1.50427, 0.4354, 0.169,  3.026, 2.45567,  0.334, -2.04,-2.6699,-2.1652,  0.725,-1.6741, -3.447, 1.5577, -0.366,-2.544,-0.7467,-2.583,-3.771,-2.184,-2.7196,-0.552,-1.537,-1.117,-0.8073,-2.590,-1.627,  4.735, -1.9954, -4.370,-2.444, -2.512, -0.11,  5.552,-3.692,-3.154,  0.561, 0.0080,  0.1133, -3.93,-8.6378, 1.1925,-0.709,-1.098, -2.492,-0.9659,-0.548,-3.023,  0.707,  1.202,-0.563, -0.9802,  4.876,  1.694,  3.3034,  1.33,-0.9405
-3.788,-0.9627,-3.720,-5.001,-2.500,-2.0850,-2.631,-2.318,-4.0542,-0.663,-2.495,-4.150,-2.127,-2.898,-2.414, 0.2057,-3.8101,-2.363, -1.342,-2.765, -9.966,-5.588,-1.8643, -4.835,-0.705, -0.617,-3.0622,-2.8329,-1.272, -6.264, -8.347,-8.610,-3.316,-1.0972,-0.7420,-3.500,-1.8035, 0.0743,-2.699, -2.059, 1.59577,-0.6039,-0.739, -1.467, 1.04596,  1.051, -6.66,-2.9740,-2.0176,  0.217,-0.6740, -2.433, 3.8572,  2.173,-2.198,-2.3506,-2.240,-0.601,-2.447,-3.1219,-1.896,-2.769,-1.776,-4.5381,-4.760,-2.149,  1.668,  0.0752, -4.623,-3.775, -3.311, -3.65,  3.685,-2.707,-3.186, -1.884,-1.1531, -5.8535, -7.20,-9.1468, 0.9858,-1.137,-1.330, -4.590,-0.8181,-1.856,-3.465, -1.740,  0.937,-3.386, -3.6572, -0.140,  0.553,  2.5092, -1.34,-1.4032
-4.826,-1.1909,-3.689,-4.773,-3.122,-1.3307,-2.027,-2.810,-5.1601,-0.011,-3.769,-4.458,-1.568,-2.633,-2.534,-1.7643,-3.6529,-2.434, -2.141,-1.810, -9.772,-6.224,-2.3066, -6.517,-1.597,  0.607,-4.7982,-4.2727,-2.246,-10.173, -9.876,-8.871,-3.371,-1.3961,-2.6275,-4.437,-1.3493,-0.8285,-3.385, -2.707, 1.80162,-1.6369,-1.313, -5.116,-0.38170,  0.367, -8.54,-2.0422,-1.3993,  0.347, 0.0067, -1.879, 4.1431,  4.018,-1.582,-3.1132,-2.618, 2.038,-2.689,-2.9691,-2.235,-3.168,-1.678,-5.7560,-5.461,-2.098, -0.316,  1.3108, -4.516,-4.408, -2.962, -5.37,  2.379,-1.859,-3.838, -3.503,-1.7552,-10.2417, -8.99,-7.8455, 0.9216,-1.062,-2.554, -5.341,-0.4455,-2.662,-3.762, -3.417,  1.087,-4.520, -4.6434, -4.043,  0.184,  2.2728, -2.56,-1.1989
-3.739,-2.3806,-3.492,-5.224,-2.482,-2.4827,-2.301,-1.679,-3.3911, 0.365,-2.952,-2.354,-0.835,-2.884,-0.733,-1.8975,-3.7361,-2.543, -2.123,-1.497,-10.323,-6.424,-1.1249, -7.136,-1.675, -0.533,-3.0761,-2.8054,-3.303,-10.680,-10.134,-6.668,-3.671,-1.1194,-1.5292,-2.702,-0.2323,-0.3338,-3.057, -1.235, 2.16210,-2.1378,-2.188, -2.043,-1.00872,  0.987,-10.54,-0.5141,-0.6814, -0.978,-0.6262, -3.484, 1.3880,  2.893,-1.082,-1.2224,-2.214, 3.048,-2.823,-1.4075,-0.427,-2.164,-0.987,-0.0103,-3.806,-1.896, -0.671, -0.1010, -6.238,-4.532, -2.299, -5.37,  1.273,-2.825,-2.280, -3.020,-2.8914, -9.5661, -9.03,-6.6533, 1.9109, 0.107,-2.122, -5.085,-0.5117,-2.188,-3.553, -2.660,  2.498,-4.005, -3.0528,  0.603, -1.289,  4.7710, -5.76,-0.6822
-2.011,-2.6705,-3.125,-4.515,-1.805,-2.6532,-2.463,-0.988,-1.1727, 0.493,-1.460,-0.255,-0.769,-2.491, 0.843,-1.3493,-3.3680,-1.921, -2.114,-1.510, -7.933,-5.104,-0.1870, -6.075,-1.988, -1.853,-0.5759,-0.5116,-2.964, -6.903, -6.933,-3.621,-3.341,-1.0551, 0.1093,-0.710, 0.3700, 0.3389,-2.073,  0.253, 2.13780,-2.0916,-1.539,  0.482,-0.59243,  1.832, -9.77, 0.3351, 0.1478, -1.524,-1.4194, -4.264,-0.7545,  0.630,-1.002,-0.0051,-1.532, 2.988,-2.277, 0.0580, 0.327,-0.860,-0.179, 2.7531,-2.189,-1.434, -1.970, -1.6546, -4.980,-3.285, -1.684, -3.81,  0.259,-3.100,-1.429, -1.367,-3.3689, -5.2221, -5.64,-4.9346, 2.9895, 0.131,-0.348, -4.114,-0.6394,-1.434,-2.915, -1.749,  2.646,-3.397, -1.0739,  2.730, -2.670,  5.3424, -7.01,-0.7375
-1.033,-1.3005,-2.344,-1.243,-2.467,-0.6264,-1.503,-1.636, 0.0008, 0.105,-0.526, 0.661,-1.352,-1.134, 1.088,-2.9544,-1.2375,-0.375, -0.639,-1.216, -0.013,-0.786,-0.5690, -3.993,-1.392, -1.495,-1.3576, 0.9906, 0.233,  2.990,  1.585,-0.371,-1.131,-1.8468,-0.4593,-0.801,-0.4237,-0.0566,-1.028, -0.475, 1.10284,-2.4172, 2.018, -2.254, 0.57244,  1.135, -2.82, 0.1338, 1.2085,  1.131,-1.3772, -1.654,-1.0289, -1.037,-0.934,-0.9849,-1.768, 1.572,-0.447, 0.5263,-1.561, 0.699, 0.931,-2.0705,-0.896,-0.292, -2.965, -1.0396,  2.428, 0.033, -0.639, -1.94,  1.343,-1.793,-4.406,  0.824,-1.4954,  2.6957,  2.78,-2.8784, 3.2075,-1.994, 1.631, -1.591,-0.3689,-0.870,-1.899, -2.305,  0.902,-2.038,  0.3420, -4.035, -0.421,  1.4588, -1.89,-1.7843
-1.014,-0.3404,-1.800, 0.305,-2.987,-0.4955,-0.697,-1.517, 0.8348, 0.030, 0.374, 0.828,-1.419,-0.181, 0.562,-3.5016, 0.4793, 0.697, -0.231,-1.530,  3.972, 1.563,-0.7066, -1.327,-0.201, -0.924,-1.9230, 0.9991, 1.719,  7.690,  5.625, 1.321, 0.213,-1.7618,-0.1934,-1.261,-0.9134,-0.3192,-0.539, -1.055,-0.16625,-2.3148, 3.905, -3.051, 1.05744,  0.654,  2.92,-0.0333, 1.5849,  2.807,-1.2521,  0.412,-0.6941, -2.011,-0.886,-1.2339,-1.642, 0.673, 1.364, 0.7551,-2.439, 1.661, 1.463,-4.8680, 0.227, 0.790, -3.005, -0.2975,  5.767, 1.977,  0.380, -0.27,  2.604,-1.530,-5.068,  1.752,-0.0028,  6.6030,  7.03,-1.5813, 2.6283,-2.681, 2.734,  0.441, 0.0219,-0.158,-1.219, -2.222, -0.063,-0.324,  1.1325, -6.411,  2.457, -0.5823,  2.55,-2.2730
-2.202,-0.5656,-1.811,-2.689,-1.702,-3.7001,-1.040,-0.274, 0.5271,-0.484, 0.663,-0.465,-1.852,-0.104,-0.724,-1.1166,-0.0269, 0.446, -3.530,-2.987, -1.419,-1.409,-0.5078,  0.059, 0.854, -0.780,-0.2232,-0.4698,-0.466,  0.298, -0.807, 0.144,-1.015,-0.0732, 2.1992,-2.261, 0.3956, 0.6123,-0.925, -0.906,-1.99090,-1.0991, 1.574,  0.748, 1.47951,  0.871,  2.44,-0.0753, 0.1164,  1.282,-1.4807, -0.852,-0.5489, -2.208,-1.411,-0.4726,-0.694,-0.194, 1.441,-0.2599,-2.052, 0.806, 0.882,-3.6105, 0.103, 0.634, -3.442, -1.1584, -0.508, 0.255,  0.247,  0.60,  1.697,-3.572,-0.381,  0.099,-0.7525,  1.6403,  0.80,-1.2120, 1.3880,-0.869, 2.230, -0.800,-0.2990, 0.598,-0.958, -2.028, -0.248, 1.036,  1.7494, -0.153,  3.051,  1.2218,  0.53,-2.0903
