ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 0.50987, 1.026,-0.807,-1.215,-1.8317,-3.576,-0.663,-2.7105,-2.9784,-4.1374,-1.256,-1.071,-2.286,-1.082, 1.263,-1.035,-1.182,-2.0309, 1.415, 1.131, 0.314,-1.773,-2.5238,-2.469,-2.569, 2.5149,-0.6284, 0.160,-0.9421,-1.781,-1.838,-4.657,-1.0912,-1.2286,-4.029,-1.545, 0.055,-2.06086,-1.644,-1.55627,-0.34347,-2.41326,-1.6540,-0.593,-1.2817,-1.4191,-6.619,-0.615, 1.182,-8.1e-01, 1.765,-0.9535, 1.395, 2.6492,-0.052,-1.2560,-3.622,-1.7564,-0.12, 0.6431, 0.875, 1.627,-0.586,-0.0737,-6.0e-01,-0.729, 3.091, 4.300, 4.073,-0.170,-2.100, -1.894,-1.3124, 0.700,-0.050, 0.622,-1.4377,-2.0984,-2.779,-5.1788,-0.293,-1.096, -2.768,-3.6123, 0.56, 0.7264,-3.534,-2.605, 2.901, 1.23164, 0.520, 0.316,-6.098,-7.363, -4.258,-2.050
-2.70558, 1.286,-3.545,-2.468, 0.8873,-0.130,-2.653,-0.0712, 1.9353,-2.3987,-3.278,-1.963,-0.484,-1.334,-1.121,-1.316,-1.254,-2.1941,-1.269,-0.357,-0.094,-0.476,-0.0373, 3.007,-2.020,-4.9283,-2.0965,-2.374,-3.4245, 1.346, 0.724, 2.018, 0.3394, 0.2436,-0.643, 1.524,-1.007,-2.54158,-2.912, 0.18671, 2.36944, 1.74781, 1.7921,-3.110, 0.6422,-0.4206, 3.612, 0.736,-2.601,-7.0e-01,-3.915,-3.1202,-1.216,-0.8006,-2.098, 1.5882, 0.582, 3.0417,-0.86, 0.5411, 2.325,-1.407,-0.789,-1.9648,-1.7e+00,-2.582, 0.653,-0.196, 1.057, 0.041,-0.808,  3.803,-1.1433,-3.613,-2.324,-1.133,-1.6243, 1.3111, 1.004, 3.0023, 1.093,-0.163,  2.150, 2.5540, 0.96,-1.6119,-0.770, 0.150, 2.470,-0.21596, 2.191, 0.402, 2.353, 2.725,  4.018, 1.546
-2.92145,-0.221,-2.890,-2.510,-0.4682, 0.059,-2.868,-0.0088, 3.7069,-1.6695,-4.844,-1.703, 0.618,-0.891,-2.308,-2.869,-2.061,-2.9757,-1.375,-0.676, 1.046,-0.456,-0.9728, 0.844,-3.537,-5.2011,-1.8246,-3.376,-4.8324, 2.448, 1.267, 0.223,-0.6966, 0.4611, 0.762,-0.153,-1.989,-2.07452,-2.879,-1.21055, 1.75722, 0.69014, 2.2070,-5.308,-1.2637,-1.2964, 2.836, 0.618,-3.084,-3.7e-01,-3.252,-2.3265,-1.564,-1.8138,-2.049, 2.2447, 1.859, 3.3189,-0.17, 0.8784, 2.159,-0.159,-0.729,-1.3337,-2.1e+00,-2.871,-0.889,-0.291, 1.537, 0.217,-1.963,  1.267,-2.2057,-2.715,-1.678,-1.622,-1.7876, 2.6889, 1.382, 1.1621, 0.652,-0.659,  3.282, 2.8863, 1.18,-1.5559,-0.576,-0.433, 2.272,-1.00195, 0.437,-0.394, 2.205, 2.030,  1.455, 1.557
-2.41930, 0.626,-2.010,-1.569,-0.6159, 1.254,-1.678, 1.5310, 4.2896, 0.1862,-2.011,-0.860, 0.597, 0.198,-1.242,-1.938,-1.761,-3.2311,-0.534,-0.576,-0.300,-1.407,-1.1051,-5.569,-1.962,-4.4452,-1.8535,-4.783,-4.6034,-0.415,-0.452,-3.246,-0.5091, 0.8914, 1.614,-5.313,-2.564,-0.18168,-0.812,-2.87521, 0.45701,-0.55866, 2.4214,-3.550,-1.5045, 0.0648,-0.033,-1.493,-2.687, 2.6e-01,-2.468,-0.9351,-1.141,-2.6514,-0.538, 2.0155, 1.839, 1.8018, 1.33, 0.7763, 1.306,-0.538,-0.307, 0.4616,-1.5e+00,-2.071,-1.271,-0.531,-0.772,-0.501,-2.205, -6.074,-0.8688,-1.158,-1.722,-2.703,-1.7403,-0.0192,-0.248,-3.3927,-0.546, 0.550,  1.138,-1.1943,-0.31, 0.4393,-0.101,-2.320,-1.780,-2.33006,-0.485, 2.825, 1.817, 3.493, -2.911,-0.660
-1.16071, 1.526,-0.527, 0.037, 0.4450, 2.431, 0.393, 2.2382, 3.6085, 1.0862, 0.429,-0.290, 0.379, 0.328, 0.151,-0.704,-0.458,-2.4990, 0.958, 0.183,-1.579,-1.923,-1.0023,-9.519,-0.104,-1.9013,-2.0542,-4.463,-2.7194,-2.953,-1.961,-4.157,-0.0517, 0.8675, 1.376,-8.301,-2.038, 1.04673, 0.664,-3.49257,-0.74762,-0.62135, 3.1723,-1.029,-0.4623, 1.6918,-2.253,-3.551,-1.647, 4.7e-01,-1.523, 0.3984,-0.684,-2.2703, 1.292, 1.3707, 1.011, 0.5424, 2.34,-0.2009, 0.475,-1.398, 0.200, 0.4111,-4.3e-06,-0.745,-0.200,-0.504,-2.726,-1.014,-1.883,-11.065, 0.3283, 1.273,-2.231,-2.574,-0.4718,-2.3823,-1.660,-5.8019,-1.247, 1.383, -0.132,-4.2350,-1.32, 1.5933, 0.764,-3.126,-4.716,-2.55983, 0.184, 5.017, 1.639, 5.401, -5.202,-2.756
-0.13790, 0.146, 0.453, 0.699, 0.6420, 0.389, 1.626, 1.9833, 1.6813,-0.3194,-0.119,-0.441, 0.384, 1.137, 0.963,-0.245, 0.246,-1.7023, 0.485,-0.203,-1.715,-2.117,-1.8348,-6.061, 0.887,-0.0048,-1.5876,-2.430,-0.7995,-3.202,-2.610,-0.840, 0.4018, 0.2039,-0.039,-5.414,-0.829, 0.19498,-0.606,-2.47802,-1.72471,-0.11365, 2.4730, 0.162,-0.3198, 1.1322,-3.083,-5.339,-0.764,-6.7e-01,-0.526, 0.9136,-0.638,-1.3838, 1.496, 1.2319,-0.271,-0.5498, 2.30,-0.6050, 0.214, 0.263, 0.221,-1.1352, 5.1e-01,-1.276, 0.898,-0.690,-2.775,-1.964,-2.249, -8.499, 0.2203, 1.857,-1.825,-1.357, 1.0917,-1.6693,-1.941,-2.2411, 0.557, 1.805, -0.576,-3.9862,-0.71, 0.5354, 1.541,-1.907,-3.095,-2.22547, 0.718, 2.006,-0.026, 5.776, -3.692,-5.012
 0.39060,-1.775, 0.744, 0.350, 0.5198,-1.348, 0.801, 1.4030,-0.5654,-1.6326,-0.681,-0.461, 0.214, 2.692, 1.247,-0.273,-0.596,-1.7744,-1.170,-1.073,-0.746,-2.027,-2.5879,-1.200, 1.020,-0.7031,-1.1875,-0.610,-0.2981,-2.265,-2.803, 1.061, 0.8231,-0.8831,-1.413,-1.191,-0.032,-1.24217,-2.058,-0.75866,-1.57253,-0.71638,-0.6276,-0.558,-1.6803,-1.3019,-3.457,-5.447, 0.118,-1.9e+00, 0.026, 0.8311,-0.470,-1.0748,-0.073, 0.7173,-1.574,-1.4484, 1.40,-0.0073, 0.151, 2.262,-0.305,-1.2137,-6.0e-01,-2.824, 0.781,-0.865,-1.371,-2.636,-2.603, -3.451,-0.1770,-0.205,-1.480,-0.614, 1.0096,-0.2684,-1.905, 0.0324, 2.386, 1.354, -2.049,-2.7215, 0.56,-0.8546, 1.679,-0.408,-0.360,-2.27069,-0.871,-2.084,-2.555, 3.117, -2.587,-5.738
 0.56419,-2.204, 1.080, 0.228, 1.6288, 1.011,-1.499, 0.1767,-2.0057,-0.6344,-0.854, 0.364, 0.873, 2.643, 0.364,-0.544,-2.313,-2.0015,-2.091,-0.157, 1.881,-0.638,-1.5994, 1.515,-0.799,-2.7690,-2.3641, 0.388,-1.2805,-0.538,-1.863,-0.608, 0.8453,-1.9597,-1.573, 1.983, 0.102,-1.75987,-1.651, 1.27682, 0.38347,-1.75711,-4.1985,-3.559,-3.2048,-4.5554,-2.474,-1.567, 1.189,-2.3e+00,-0.044, 0.6444,-0.378,-0.7602,-2.503,-0.5993,-2.079,-1.3218,-0.48, 0.6710, 0.426, 1.453,-0.926,-0.2970,-2.8e+00,-3.221,-0.678,-0.648, 1.387,-1.065,-1.560,  1.052,-0.8408,-2.755,-2.423,-0.468,-0.8086, 0.2136,-1.439,-3.0821, 1.340,-0.612, -2.957, 0.1421, 1.86,-1.6522, 1.109, 1.002, 1.436,-2.38524,-3.639,-3.150,-4.035,-3.336, -2.716,-1.831
 0.99655,-0.809, 1.142, 1.094, 2.1846, 2.751,-2.617,-0.5024,-1.9334, 0.7022,-0.946, 1.174, 1.882, 1.307,-0.373,-0.624,-2.912,-1.3378,-1.310, 1.502, 3.539, 1.264, 0.2200, 1.580,-2.414,-3.2360,-2.5336, 0.740,-1.9924, 0.896,-0.358,-2.266, 0.8479,-1.5970,-0.135, 3.261,-0.761,-0.99075,-0.695, 1.99249, 2.37428,-1.62021,-5.3017,-4.703,-3.2131,-5.6809,-1.188, 2.428, 2.309,-1.2e+00, 0.068, 1.2886, 0.377, 1.2380,-3.303,-0.6790,-1.061,-0.5115,-2.02, 1.1406, 1.386, 0.290,-0.910,-0.0514,-4.1e+00,-1.873,-0.958, 0.162, 3.984, 1.414,-0.445,  3.381,-1.3643,-3.007,-1.801,-0.218,-1.7822, 0.3767,-0.147,-5.3598, 0.249,-1.098, -1.035, 2.6088, 2.22,-1.4247, 0.503, 1.421, 3.315,-1.65005,-4.037,-1.197,-3.553,-7.603, -2.698, 2.450
 2.93292, 1.781, 0.957, 2.898, 1.3634, 0.888,-1.513, 0.1195,-0.7960, 0.5519, 0.295, 1.383, 2.059, 0.202, 0.069,-0.249,-1.839, 0.0624, 1.265, 2.505, 2.721, 3.078, 2.1115,-1.223,-1.310,-1.2178, 0.4471, 1.232,-1.1186, 1.898, 1.053,-2.160, 1.0639,-0.0048, 1.811, 1.905,-1.904, 0.86602, 0.018, 0.88025, 3.21693,-0.42460,-3.6715,-0.779,-1.5230,-2.8857,-1.078, 3.804, 3.964, 1.4e+00, 1.143, 3.2766, 2.859, 5.4922,-1.586, 0.9887, 1.386, 0.4047,-2.38, 1.9143, 2.970, 0.868,-0.025, 0.3887,-3.7e+00, 0.437, 1.075, 1.874, 5.857, 3.438,-0.025,  2.409,-0.8943,-1.200, 1.011, 0.429,-0.9210, 1.0592, 1.991,-2.6481, 1.775, 0.793,  1.067, 2.1967, 1.52,-0.0246, 0.750, 0.087, 5.410, 0.13860,-1.076, 2.460,-1.692,-5.733, -2.967, 3.884
