ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-1.4722,-3.883,-0.1243,-0.789,-1.723,-3.295,-2.078,-1.046,-1.680,-5.040,-1.7549,-2.829,-4.032, 0.763, 0.908,-3.111,-2.3944,-3.56154,-2.5295,-2.2045,-3.1776,-2.307,-1.8685, 0.581, 6.322,-1.016, 1.625, 1.180, 0.8353,-0.674,-2.804,-0.411,-1.303,-0.41881,-3.187, 0.265, -0.738,-0.4517,-1.228,-2.438, 2.5388,-1.212,-2.375,-6.785,-4.731,-4.843,-0.084,-2.5226,-0.1655, 0.367, 0.611,-1.529,-2.4827,-0.602,-0.933,-2.464,-2.6395,-2.734,-3.363,-2.090,-2.207, 0.820,-2.340,-2.73389,-0.245,-1.07934,-0.249, 0.6908,-1.874,-1.5495,-2.638,-0.611, 1.574, 0.9096, 2.915, 1.828,-0.331,-0.356,-2.358,  0.206, 1.401, 0.0085,-5.646, -1.353, 3.420,-3.0253,-0.0525,-1.968, 3.19,-0.9916, -1.346, -7.92, -3.07, -1.995, 0.929,-6.762
 0.5977, 1.851,-0.8472, 1.296, 2.637, 1.796, 0.356, 0.697,-1.963, 1.276,-5.1827,-1.976, 1.548,-1.191, 1.022, 0.247, 0.8883, 2.29263, 4.0504, 0.6665, 0.9740, 0.317,-0.7016,-5.165,-5.284,-0.227,-1.733,-0.984,-0.2479,-3.497,-2.845,-4.609,-1.146, 0.79281,-1.507,-6.274,  0.879,-0.3677,-1.320,-3.650, 1.2959, 0.237, 0.110, 2.733, 3.574, 0.873,-4.412,-2.0667, 0.4826,-2.401,-0.116, 0.573,-1.3319, 0.040, 0.412, 0.604,-2.2312,-3.783,-1.112,-3.316, 0.504,-0.150, 1.317,-0.02170, 0.035, 1.18640, 2.787, 1.3709, 0.111, 1.3134,-1.592,-5.062,-1.722,-0.7398,-1.072, 0.114,-0.891,-3.238,-1.634, -4.518,-2.088,-0.7180, 1.924, -7.651,-3.189, 0.8531,-3.5234,-3.947,-3.69, 0.0972,  0.063,  7.12,  3.46,  1.753,-6.193,-4.222
 1.8032, 0.154,-0.1759, 1.579, 4.586, 2.892, 0.633, 1.058,-0.730, 2.902,-6.0141,-0.311, 1.341,-1.487, 0.786,-0.701, 1.7291, 4.56965, 5.9296, 1.8947, 1.8161, 0.830,-0.4265,-4.549,-3.655, 0.498,-0.118, 0.096, 0.8643,-2.205,-2.676,-4.489, 0.326, 0.25621,-1.508,-6.802,  0.131,-1.0638,-2.265,-3.433, 0.3032,-1.765,-0.591, 1.487,-0.362, 1.321,-4.591,-1.1741, 1.0500,-3.881, 0.841, 0.031, 0.7873, 1.469, 1.306, 1.922,-1.1973,-1.070, 0.682,-1.492, 0.885,-0.455, 0.833,-1.08736, 1.430, 2.83835, 4.287, 2.3385, 0.944, 0.4327,-1.633,-4.174,-2.504, 0.7596, 0.539, 1.591, 0.411,-1.624,-1.818, -4.257,-2.277,-1.6409,-0.656, -8.264,-2.868, 1.1484,-5.1129,-4.187,-3.39,-1.5818,  1.300,  6.22,  0.42,  0.742,-6.382,-3.973
 1.4960,-2.751,-0.3211, 0.859, 5.247, 2.130, 1.092,-0.059, 0.366, 3.692,-4.4543, 2.026, 1.290,-0.816, 0.347,-1.559, 2.0799, 4.34699, 6.9035, 2.3029, 1.3445, 0.697, 0.6042,-3.308,-0.822, 0.279, 0.884, 0.459, 0.9909,-1.031,-2.455,-2.979, 0.968,-0.22526,-2.141,-3.767, -0.282,-1.6235,-1.944,-1.726,-0.2906,-1.241,-1.846,-1.558,-3.641, 1.175,-4.675,-0.1054, 0.3130,-4.497, 0.817,-0.413, 0.0027, 1.375, 2.709, 0.144,-1.3144, 0.746, 0.610,-0.414,-0.417,-0.250, 0.400,-0.97783, 2.753, 4.47054, 5.476, 1.6835,-0.052,-0.0640,-0.735,-2.347,-2.101, 1.0521, 1.477, 1.328, 1.360,-0.272,-3.176, -3.703,-3.474,-2.2516,-3.327, -3.989,-3.201, 0.9947,-3.2132,-2.159,-0.74,-1.1895,  3.124, -2.93, -4.47,  1.542,-5.071,-1.679
 0.5638,-3.124,-0.5271,-0.416, 3.594, 0.250, 0.912,-1.465, 0.055, 2.926,-4.0268, 2.909, 0.276,-0.819, 0.176,-1.782, 1.7865, 3.59283, 5.5516, 1.3700, 0.6096,-0.309, 0.8397,-2.106, 0.852,-0.634, 1.368,-0.188,-0.5534,-1.167,-2.247,-2.949, 1.476,-0.68082,-2.552,-1.067, -0.957,-1.0723,-1.233,-0.487,-0.7674,-0.111,-2.532,-3.733,-4.521, 0.118,-4.760,-0.3795,-0.7001,-3.785, 0.135,-1.003,-1.5870, 0.357, 3.131,-1.482,-1.3622, 0.593, 0.335,-0.889,-1.333,-1.102,-0.063,-0.64582, 2.882, 4.52110, 4.303, 0.5260,-1.195,-0.8426, 0.526,-0.947,-1.389, 0.6268, 2.029,-0.108, 0.409,-0.232,-4.058, -3.860,-3.335,-2.2802,-3.353, -0.272,-3.139, 0.7475,-0.4396, 0.083, 1.35, 0.2612,  3.786, -9.37, -6.92,  1.652,-3.982,-0.680
-0.3408, 0.135,-0.1365,-1.913, 0.242,-1.841,-0.540,-2.640,-1.110, 1.285,-4.3921, 0.711,-2.614,-2.648,-0.210,-1.344, 1.0299, 2.64289, 0.6669,-0.9582,-0.1415,-2.425,-0.0774,-1.888,-0.243,-2.305,-0.626,-1.712,-3.5613,-2.826,-1.762,-4.746, 0.968,-2.04444,-1.761,-0.612, -3.612,-0.3592,-0.993, 0.235,-2.2639, 0.509,-1.580,-3.114,-2.039,-1.773,-4.911,-1.1344,-1.1106,-1.649,-0.762,-1.933,-2.5782,-0.833, 1.470,-1.646,-1.2118,-1.603, 0.712,-2.269,-0.776,-3.944,-0.221,-0.41214, 1.256, 1.34152, 0.256,-1.2828,-1.201,-2.9148, 1.978,-0.816,-1.821,-0.8145, 0.991,-2.607,-2.796,-1.299,-3.231, -5.478,-1.762,-1.8005, 0.103,  0.593,-2.857, 0.5058, 0.9623, 1.222,-0.18, 1.6561,  3.755, -7.40, -4.78, -0.244,-4.175,-0.557
-1.1610, 2.093,-0.3033,-3.155,-1.997,-3.046,-2.171,-2.842,-1.145, 1.115,-3.7249,-0.921,-4.632,-3.633,-0.206,-0.666, 0.1362, 0.63103,-4.4747,-3.0576,-0.4880,-3.899,-0.4620,-3.172,-2.530,-4.045,-2.996,-3.307,-5.3735,-3.788,-0.938,-5.774,-0.175,-2.55412,-0.864,-2.331, -5.289, 0.2569,-1.463, 0.650,-3.6588, 0.473,-0.801,-1.881,-0.841,-3.673,-5.190,-1.3370,-1.6360,-0.132,-1.595,-2.916,-2.2801,-1.238,-0.734,-1.519,-0.7536,-3.212, 1.421,-2.433, 0.501,-5.451, 0.151,-0.57681,-0.797,-1.62669,-3.853,-3.4867,-0.611,-4.8769, 3.112,-2.687,-2.595,-2.5692,-0.666,-4.516,-4.935,-2.429,-2.263, -7.401,-1.049,-1.5691, 2.579, -1.604,-2.263, 0.2072, 0.3914, 0.681,-4.18, 1.3622,  3.370, -3.31, -1.56, -1.993,-5.087, 0.218
-2.0357, 0.783,-1.7488,-3.861,-2.804,-3.303,-3.364,-1.292, 0.451, 2.620,-1.7602, 0.604,-3.558,-1.767, 0.987, 0.141,-1.1883,-2.75455,-7.9395,-3.9306, 0.5872,-3.436, 0.3714,-5.094,-4.631,-5.363,-3.144,-4.777,-5.1968,-3.139,-0.258,-5.669,-1.111,-0.71765,-0.590,-6.144, -3.460, 1.6674,-1.987, 0.785,-5.0852,-0.849,-1.610,-0.986,-2.513,-4.801,-5.197,-1.3354,-2.8789,-0.343,-2.459,-3.405,-0.2361,-0.551,-2.645,-0.780, 0.8703,-3.136, 3.104,-0.546, 2.906,-3.524, 1.089,-1.23413,-2.766,-2.34614,-7.154,-5.1931, 0.457,-5.3058, 3.903,-6.306,-2.200,-3.6861,-1.579,-4.812,-4.990,-3.540,-2.026, -8.423,-1.129,-1.1954, 2.199, -7.277,-0.738, 0.1899,-0.8573,-1.232,-8.58,-0.9173,  1.795,  0.81,  0.93, -2.730,-6.507, 0.462
-2.1051,-1.477,-2.7150,-3.889,-2.515,-2.949,-3.684, 0.114, 1.859, 4.233, 0.3589, 2.916,-1.151, 0.918, 1.798, 1.049,-1.8828,-4.43513,-7.8085,-3.3753, 1.8411,-1.853, 1.5743,-5.206,-3.970,-5.522,-1.899,-4.702,-3.9575,-2.140,-0.052,-4.964,-1.496, 0.60179,-0.436,-8.080, -0.952, 2.6758,-1.604, 1.209,-6.6996,-2.480,-2.657,-0.373,-3.881,-4.539,-4.414,-1.0901,-3.4039,-1.545,-2.835,-3.137, 1.5841, 0.072,-3.329, 0.232, 2.8451,-2.124, 4.966, 1.190, 5.453,-1.680, 1.767,-1.25789,-3.801,-2.19992,-7.936,-5.2810, 1.100,-4.5657, 4.429,-8.083,-0.626,-3.7252,-1.141,-4.028,-3.934,-3.823,-1.846, -8.101,-1.199,-1.2479, 0.766,-10.762,-0.175, 0.2666,-1.0263,-2.473,-9.84,-2.3261,  0.096,  2.47,  1.31, -3.082,-7.279,-0.252
-0.5635,-3.871,-2.1979,-2.667,-0.153,-1.006,-2.465, 0.090, 1.851, 5.574, 1.2998, 4.114, 0.790, 2.543, 1.468, 1.974,-0.6610,-2.20775,-2.0189,-0.9938, 1.9867, 0.492, 2.2363,-3.614, 1.326,-3.769, 0.364,-2.043,-1.4502,-0.632, 0.421,-3.252,-1.064,-0.46586,-0.648,-5.843, -0.153, 2.1673,-0.309, 1.554,-6.2020,-2.780,-2.825,-1.076,-4.615,-2.840,-3.253,-0.3466,-2.0987,-3.344,-2.151,-2.104, 1.7385, 0.612,-1.749, 0.283, 4.0036,-0.423, 5.631, 1.026, 6.098,-2.255, 1.647,-0.64197,-2.890,-1.44363,-4.016,-3.2374, 0.883,-2.6935, 3.431,-6.572, 1.530,-2.2656, 1.360,-1.926,-1.057,-2.180,-1.225, -6.705,-2.099,-2.7925,-1.352, -8.664,-1.797, 0.0357,-1.2735,-2.777,-6.39,-1.2263, -0.365, -2.61, -1.26, -2.548,-6.432,-0.553
