ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 1.111, -2.282, 1.895, 4.178, 4.5854, 2.4697, 2.775,  0.64, 3.134, -2.744, -8.526, 1.143, 7.9951, -0.649, 1.997,  1.269, 0.8419, 3.811,  7.927, 3.362, 6.110, 1.697,-1.0048,  0.3944, -6.40,-1.069, -4.12, 3.0402,  1.513,  3.62,  5.128,-2.6585, -7.098, -6.41, 0.539,-0.4088,  0.264,-3.494,-0.764,-1.019,  7.624,  4.582,  0.539,  1.406, -6.549, -7.74, 4.8224,-3.655, 1.846,-2.022, 1.940, 2.6687,  3.74,  2.274, 2.121,  0.14,-1.94,-0.418,-3.808,  0.029, 0.190,-2.436,-5.2021,-2.013, 0.626,  2.547,  6.093, 5.02, 0.9813,-1.401,-0.969,  3.693,-4.3638,  8.50, -2.267, 5.093, 2.315,  1.061,  1.479,-0.3012, -3.905,  1.279,  0.747,-3.168,  4.467,-3.302,-2.899, 1.820,  6.083,  6.742, 4.8967, -1.569, -0.322,-0.243,  2.218,-1.3766
-0.521,  0.425,-2.844,-1.054,-2.4442,-0.8191,-1.630,  0.81,-0.591,  0.164, -1.675,-3.213,-8.5417, -5.915,-5.500, -8.883,-0.8425,-1.519, -2.711,-4.346,-4.189,-2.874,-5.0730, -5.5809,  4.56, 3.785,  2.77, 5.5364,  1.715, -5.51, -4.875,-4.7920,  2.269, -2.71,-3.741,-2.7191, -3.844,-2.021,-0.674,-4.514,  5.242,  2.251, -0.633, -2.507, -0.077, -1.80,-5.7704,-4.007,-0.336, 3.376,-1.149,-0.0058, -1.05,  0.528, 1.822, -1.94, 1.95, 1.922,-3.947, -6.696,-5.351,-3.694,-3.1398,-0.389, 4.383,  0.094, -6.022,-6.66,-5.3493,-3.224,-4.856, -5.523,-0.2018, -0.55, -0.713, 0.461,-2.159, -4.810, -6.647,-7.1131,  0.931, -1.665, -1.898,-4.572, -0.582,-0.886,-1.818,-5.424,  2.555,  5.079,-1.0501, -3.022, -8.179,-4.905, -4.392,-4.8955
 1.716,  2.233,-0.757, 1.029, 0.7220, 0.9444,-0.256,  2.17,-1.091,  2.678,  1.618,-0.350,-6.3781, -3.884,-2.786, -5.411, 1.3789,-2.241, -1.389,-1.453, 1.020,-2.992,-2.6308, -3.8852,  9.51, 6.145,  5.32, 7.4737,  2.606, -2.72, -5.695,-3.5041,  4.637, -2.67,-8.518,-0.3605,  0.687,-0.351,-0.759,-0.940,  3.497,  1.667,  0.506, -1.953,  3.807,  2.25,-5.5788,-4.595, 1.021, 1.732, 1.270, 1.6288, -0.30,  0.770, 4.481, -2.91, 0.97, 3.217,-1.979, -4.690,-5.097,-3.251,-3.3158,-1.800, 6.899,  2.355, -4.641,-6.30,-5.0852,-2.029,-4.227, -2.349, 1.8184,  0.51, -1.286, 0.856,-0.099, -3.193, -5.573,-4.3684,  0.344, -3.191, -6.442,-2.757, -0.760,-0.157,-3.500,-2.709,  3.643,  8.075,-0.1297, -4.068, -9.028,-3.533, -2.571,-5.2897
 0.571, -0.267, 1.503, 1.932,-0.8184, 0.8433, 0.068,  1.13, 2.297,  5.355,  1.439, 1.807,-2.6171, -1.731, 0.294, -1.733, 0.3143,-4.391, -3.968,-0.730, 3.988,-2.906, 0.5875, -4.4767,  2.55, 4.463, -0.59, 2.5302,  0.064, -2.56, -4.991,-0.5491,  3.348, -5.57,-5.839,-0.5245,  1.656,-0.888,-1.270, 1.388,  1.324, -0.847,  0.971, -1.220,  5.669,  4.27,-4.2344,-2.177,-0.655,-1.558, 3.009, 0.3125, -3.36, -4.761, 2.774, -1.97, 0.45, 1.926,-0.751, -5.000,-3.107,-3.456,-1.6699,-1.433, 3.125,  1.513, -4.464,-5.04,-5.2574,-1.731, 0.379, -0.908,-0.1513,  1.65, -2.418,-1.092,-1.720, -4.461, -4.174, 1.6602, -0.829, -3.281, -6.315,-0.708, -1.141,-0.743,-3.589,-1.809,  0.820,  4.431, 0.2080, -5.621, -6.638,-0.415, -1.247,-2.4156
-0.767, -3.545, 3.042, 2.348,-2.0186, 0.2224, 0.213,  0.31, 5.378,  6.496,  1.929, 2.904, 0.6976,  1.557, 2.288,  1.346,-1.0031,-5.796, -6.187,-1.167, 4.785,-2.443, 2.3139, -3.0111, -7.93, 2.773, -8.77,-2.8781, -3.324, -2.44, -3.668, 1.9968, -0.547, -6.18,-0.849,-0.4596,  2.291,-0.632,-1.989, 2.637, -0.679, -2.921, -0.301, -2.295,  3.544,  4.31,-2.0678, 1.041,-2.759,-4.319, 3.204,-1.5162, -5.92,-10.209, 0.240, -0.36, 0.48, 1.706, 0.389, -5.086,-1.064,-2.430, 0.3906,-0.056,-0.646, -2.011, -6.304,-4.79,-5.4136,-1.668, 3.879,  0.289,-2.5752,  1.81, -3.106,-2.843,-4.294, -5.299, -3.596, 5.0133, -2.596, -1.764, -2.922, 0.644, -0.409,-0.355,-2.764,-1.189, -1.811,  0.933,-0.0069, -6.192, -4.423, 1.363, -0.231, 1.0040
 0.517, -2.320, 4.416, 3.445, 0.4427, 0.2769, 0.715,  2.82, 5.454,  6.191,  8.083, 3.323, 2.6003,  7.199, 2.466,  3.368,-0.5955,-3.989, -3.788,-0.242, 5.836,-0.412, 0.8388,  1.3808,-11.40, 3.327,-10.77,-4.3185, -2.830,  1.74, -0.411, 3.6518, -3.841, -2.24, 1.571,-0.3492,  4.563, 2.000,-4.071, 1.498, -2.832, -3.589, -1.158,  1.936,  2.980,  5.27, 0.2808, 2.238,-2.217,-2.889, 2.986,-0.7222, -5.04, -9.649,-0.304,  2.17, 0.49, 2.659, 2.571, -3.110, 0.400, 1.624, 2.3530, 0.702,-1.045, -4.999, -6.555,-4.22,-2.2890,-1.740, 2.544,  0.356,-1.9419,  1.33, -2.022,-2.966,-2.740, -0.960, -2.274, 4.6084, -3.934,  0.670,  1.269, 0.248,  1.040, 1.946,-2.554,-1.253, -3.254,  1.074, 0.5761, -3.185, -0.274, 2.152, -0.183, 1.6997
 1.862, -0.235, 4.344, 3.943, 2.0507, 0.0256, 0.784,  4.41, 3.084,  5.809, 14.381, 3.472, 3.2508,  9.089, 1.685,  4.360, 0.0959,-1.254, -0.499, 1.125, 5.073, 2.653, 0.5919,  3.7603, -8.65, 4.274, -8.21,-3.0739,  0.539,  5.51,  3.521, 5.3625, -4.957,  1.92, 0.984,-0.2934,  4.625, 3.448,-5.577, 0.039, -5.069, -4.498, -1.769,  8.620,  4.931,  6.71, 2.1323, 2.650,-0.442,-0.487, 3.679, 1.8958, -3.63, -5.697, 0.412,  3.07,-0.57, 1.506, 3.946, -1.123, 1.204, 3.724, 2.7517, 0.305,-0.065, -4.020, -4.216,-2.21, 1.0808,-0.261, 0.425,  0.075, 0.0279,  0.69, -0.592,-2.485, 0.433,  3.798,  0.241, 4.8731, -3.987,  2.389,  3.225, 0.195,  0.981, 2.885,-2.455,-2.013, -3.281,  1.435, 1.1093, -1.790,  3.173, 2.498,  0.313, 1.4379
-0.158, -3.101, 0.663, 1.826,-0.3971,-2.3817,-0.602,  0.55,-2.472,  4.252, 14.593, 2.606, 2.1810,  2.186,-0.296,  4.053,-0.5080,-0.016, -0.054, 1.269,-0.901, 5.846, 4.5153,  1.3881, -6.35, 4.102, -7.50,-2.8149,  1.943,  3.55,  5.924, 7.6644, -5.763,  3.69,-0.410, 1.1145,  0.126, 1.132,-4.352, 1.278, -7.816, -7.125, -4.977, 10.159,  4.767,  5.72, 2.3375, 4.693,-1.256,-1.041, 3.523, 2.0648, -5.63, -4.906,-0.066,  0.92,-3.20,-2.365, 2.161, -1.535, 0.741, 0.585, 0.7316,-0.728, 0.019, -0.429, -3.540,-0.69,-0.2379, 4.397, 0.773, -0.275, 0.8399, -1.26, -1.037,-4.007,-0.218,  2.576,  2.495, 6.7967, -3.287,  3.285,  2.067, 2.633, -0.552,-0.138,-1.030,-1.401, -2.202, -1.736, 0.6807, -5.021,  1.857, 0.960,  1.277, 3.2763
-2.786, -7.061,-3.096,-1.053,-2.9321,-5.4388,-2.692, -4.11,-7.135,  1.389, 11.763, 1.070, 0.0519, -4.313,-1.692,  2.956,-1.7954,-0.555, -0.888, 0.580,-6.073, 5.976, 6.4814, -3.0419, -6.52, 2.706, -8.63,-3.7905,  0.727, -1.74,  3.593, 6.9128, -6.775,  4.66,-0.684, 1.5263, -3.485,-1.402,-2.619, 2.335, -8.851, -9.396, -8.669,  6.393,  0.574,  2.36, 0.7176, 5.459,-3.675,-3.196, 1.559,-1.0628, -9.09, -7.850,-1.754, -0.28,-4.79,-4.986, 0.149, -2.931,-0.936,-2.347,-0.5021,-1.378,-1.190,  0.557, -5.404,-1.38,-4.2224, 6.583, 1.013, -2.577, 0.2767, -4.24, -1.692,-6.426,-2.884, -2.737,  0.773, 5.6705, -3.297,  4.511, -0.095, 2.951, -1.138,-2.990, 0.037,-0.474, -1.319, -5.859,-0.6493, -6.535, -1.869,-1.746, -0.187, 4.1532
-2.917, -8.841,-4.285,-2.973,-4.1120,-8.5311,-5.382, -7.32,-7.916, -3.129,  8.469,-1.145,-4.1472, -4.756,-2.715, -0.086,-3.5208,-3.373, -1.812,-0.883,-6.499, 1.597, 2.6102, -7.5990, -5.26,-0.118, -9.01,-2.9228, -0.722, -7.73, -5.331, 1.1864, -7.703,  5.17,-1.074,-0.5596, -4.057,-2.600,-2.042,-0.620, -6.214, -9.479,-11.249, -3.286, -7.374, -3.56,-1.8689, 2.139,-4.703,-6.075,-0.980,-4.4423,-11.94,-11.077,-3.161,  0.33,-3.89,-5.570,-0.045, -4.405,-4.243,-1.792, 0.4820,-1.541,-3.119, -2.009, -6.848,-3.52,-7.5492, 2.401,-1.465, -6.969,-0.3604, -7.08, -1.212,-7.114,-4.536, -9.177, -6.852,-0.5857, -5.045,  5.817, -2.903,-1.788, -0.679,-3.337,-0.965,-1.981, -0.508, -8.219,-4.1925, -5.167, -7.802,-5.835, -4.814, 0.8310
