ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
-3.120, 0.2524,-1.8482,-0.022,-2.283, 1.24038, 0.951,-1.583,-1.863,-0.3280,-2.810,-0.3709, 2.504,-1.690, 0.460, 1.507, 0.50418,-0.660, 2.6029, 0.3745,-2.699, 0.456, 2.814,-1.392,-11.62,-0.63,-1.830,-3.0830,-1.800,-1.8710,-2.034,-3.7408,-3.514, 0.4763,  0.214,-0.63999,-0.297,-2.175,-1.719, 0.535, 0.803, 0.509,-0.715, 0.086,-1.211,-0.7079,-6.244, 3.005,-2.935,-1.913, 0.0412,-0.532,-0.621,-2.318, 0.6263, 0.283,-2.805,-3.2723,-1.9790, 2.418, 1.7733,-0.595, 1.2228, 4.5727, 0.7461, 2.398, 2.649,-0.939,-2.112, 1.062, 1.195,-4.0860, -9.3787,-2.047,-0.8978,-3.482,-1.32,-0.839,-1.90,-1.9193,-1.9054, 1.405, 0.158,-0.919, 1.5878,-0.638,-0.9952, 3.898,-0.230,-2.1661, 2.9125, 2.3980,-3.660, 2.509, -2.060, 3.70492
 0.125, 0.4741,-0.4196, 0.455, 1.350, 0.89434,-0.137, 0.756, 0.395, 2.0459, 0.672, 0.9352,-1.015, 2.068,-0.073,-0.424,-0.00037, 0.393,-0.6313, 0.6811, 0.369,-0.208, 0.518,-2.017, -1.68, 0.29,-1.099,-0.5787, 0.132,-2.4790,-1.607,-0.1779,-0.077,-0.3964, -0.286,-1.52003,-0.291, 1.606, 1.340,-0.706,-0.948, 0.977, 2.086,-0.654, 2.371, 1.2188,-0.382, 0.433,-0.514, 0.580,-0.2258, 1.587, 0.927, 0.910, 0.7244, 0.927, 1.605, 0.8232, 1.9933, 1.846, 0.1936, 1.597, 0.0509, 2.4389, 1.0634, 1.219, 1.827, 0.156, 0.886, 0.311, 0.352,-0.9334, -3.8749, 0.756,-0.2283,-1.654, 0.55,-3.894,-2.12,-0.6862,-0.6398,-0.561,-1.248,-2.359, 1.7366, 0.119, 0.6181,-0.561,-1.542, 1.1037, 0.7373, 1.9460, 1.874, 3.245,  6.023,-0.38968
 0.498,-0.4858,-0.0504, 0.138, 0.724,-1.53166,-0.417, 1.162, 0.813, 1.4222, 1.704, 1.5256, 1.217, 2.084,-0.072,-0.500,-0.52681,-0.320,-1.1519, 0.6933, 0.343,-0.215, 0.723,-0.370, -1.35,-0.76,-0.046,-0.6788, 0.629, 0.1370,-0.295,-1.1497,-0.543,-0.9841, -1.985,-0.62993, 0.510, 0.082, 0.115,-0.846,-3.638,-0.352, 0.610, 0.823, 1.119, 0.5817,-1.352,-0.094,-0.567, 0.515,-0.3806, 0.908, 0.465, 0.212, 0.4781, 1.357, 1.975, 1.7439, 2.5879, 2.913, 1.6679, 2.246, 0.3461, 3.5435, 0.2931, 0.985, 1.011, 0.406, 0.628, 0.100, 0.789,-1.8563, -2.5069,-0.076, 1.6760,-1.394, 0.84, 0.254,-0.38,-0.7324, 0.3419,-0.075,-2.340,-1.183, 1.4145,-0.185,-0.4213, 0.260,-2.403, 0.2789, 0.7602, 3.1970, 1.234, 2.804, -2.380,-0.64329
 2.263,-0.0052, 1.2601, 1.237, 0.877,-1.80982, 0.338, 1.032, 1.249, 1.3010, 2.585, 1.9871, 1.450, 2.309, 0.356,-0.288, 0.51867, 0.586,-1.1588, 0.9160, 2.072, 1.364, 1.198, 1.647,  2.12,-1.14, 1.244, 0.8254, 2.733, 5.5468, 3.219, 0.6288, 1.540,-0.5794,  3.135, 2.12931, 0.098, 0.377, 1.665, 0.978,-1.701,-0.527, 1.181, 1.085, 1.273, 1.6744, 0.052, 0.152, 1.502, 1.071, 1.6553, 2.223, 1.466, 1.049, 1.2982, 1.749, 2.531, 2.5376, 2.3424, 3.371, 3.2337, 1.814, 0.2838, 2.4288, 0.9181, 0.447, 1.447, 1.722, 2.865, 0.899, 1.878, 0.0042,  0.6402,-0.092, 2.3919, 2.191, 3.07, 5.636, 3.14, 1.2559, 2.4712, 0.600, 2.669, 2.027,-0.6839, 0.096, 0.6950, 1.415,-1.182, 1.1568, 2.3245, 2.6963, 1.268, 3.278, -3.830, 0.65933
 2.807,-0.0110, 1.7240, 1.622, 1.123,-1.19616, 0.232, 0.648, 1.203, 1.1373, 2.609, 1.8350, 0.333, 2.323, 0.825,-0.598, 0.93052, 1.132,-1.3701, 0.8062, 3.433, 1.783, 0.665, 1.548,  4.09,-1.22, 1.362, 1.9373, 3.441, 7.2466, 3.815, 1.1320, 2.542, 0.3232,  6.221, 2.53047,-0.855, 1.144, 2.945, 1.843, 0.370,-0.333, 1.215, 0.200, 2.429, 2.3368, 0.713, 0.030, 2.650, 0.947, 2.9052, 3.055, 1.984, 1.280, 1.1931, 1.798, 2.883, 2.3608, 1.5943, 2.602, 2.7681, 0.049, 0.0965, 0.3681, 1.1936, 0.238, 1.287, 2.940, 4.629, 0.836, 1.842, 1.7185,  3.0465,-0.531, 1.9586, 4.236, 3.44, 6.636, 3.84, 1.1497, 2.9949, 1.069, 6.217, 2.514,-1.9509,-0.116, 1.3972, 1.723,-0.519, 1.4464, 2.3149, 0.6780, 2.084, 2.879,  0.137, 1.18960
 0.318,-0.8979, 1.0675, 0.218, 0.846,-1.31000,-1.193, 0.342, 0.512, 0.2002, 2.004, 0.8524,-1.400, 2.077, 1.131,-1.741,-0.19417, 0.287,-1.9068, 0.0540, 2.756,-0.061,-1.816,-2.841,  2.28,-0.54,-0.364, 1.8567, 0.921, 1.8129,-0.916,-1.9218, 0.303, 0.9688,  1.494,-1.54989,-1.961, 0.451, 0.840,-0.733,-0.551,-0.626,-1.041,-0.731, 2.518, 0.6394,-1.322,-1.187, 1.354,-0.667, 2.1785, 2.182, 0.854,-0.262,-0.6186, 0.502, 1.937, 0.5645, 0.5373, 0.191,-0.8868,-2.682,-0.1707,-2.3423,-0.0491, 0.584,-1.098, 2.646, 3.771,-0.989,-0.658, 0.2343,  2.9503,-1.319, 0.3219, 2.370, 0.05, 0.256,-0.30,-2.2495, 0.5174, 0.557, 3.021,-2.034,-1.0263,-1.253,-0.2913, 0.106,-2.290,-0.0621,-0.8048,-2.3929, 2.397,-0.291,  4.141,-1.05373
-1.764,-1.1621, 0.7426,-0.817, 0.513,-1.27389,-1.751, 0.375, 0.018,-0.5318, 1.711, 0.3362,-1.952, 2.272, 1.304,-1.816,-0.91369,-0.340,-1.2557,-0.0782, 1.633,-1.301,-2.874,-5.054, -0.38, 0.22,-1.379, 1.0854,-1.208,-2.5352,-4.211,-3.2274,-1.343, 0.5388, -3.449,-4.10591,-2.169,-1.171,-1.327,-2.855,-1.754,-1.172,-2.215, 0.134, 1.234,-0.8282,-2.435,-1.727, 0.260,-1.363, 1.3109, 1.495,-0.058,-1.184,-1.5449,-0.789, 0.972,-0.2864, 0.6738,-0.959,-2.6114,-2.924,-0.1376,-3.0522,-0.7646, 0.983,-2.427, 1.587, 2.177,-1.762,-2.193,-1.5835,  1.0532,-0.935,-1.2785, 0.275,-2.30,-4.522,-3.00,-3.6832,-0.8969,-0.045,-0.636,-4.460,-0.0945,-1.711,-1.4641,-1.205,-3.168,-1.2499,-3.1959,-2.8781, 1.594,-2.673,  3.169,-2.82426
-1.490,-0.3209, 0.9751,-0.655, 0.505,-0.52956,-0.926, 0.359, 0.323, 0.2452, 1.462, 0.8163,-1.229, 2.579, 1.076,-0.124,-0.57541, 0.140, 1.1583, 0.5531, 0.809,-1.451,-1.105,-1.553, -2.09,-0.37,-0.621,-0.4048,-1.269,-2.4310,-3.326,-1.4974,-0.773,-1.1462, -4.862,-2.72400,-0.871,-2.844,-1.035,-2.086,-1.268,-1.585,-0.647, 2.188,-1.012,-0.7948,-2.166,-1.245, 0.328,-0.383, 0.9103, 1.048,-0.099,-1.140,-0.9971,-0.741, 0.732, 0.9444, 2.6619, 0.851,-0.2583, 0.492, 0.3621,-0.0616,-0.2252, 0.979,-1.037, 0.319, 0.601,-0.757,-0.877,-2.0897, -1.8964, 0.294,-1.9125,-0.658,-1.51,-3.804,-1.96,-1.9212, 0.3629,-0.119,-2.030,-2.219, 0.0053,-0.854,-0.7525,-0.835,-2.181,-1.4290,-2.8066,-1.0748, 0.533,-2.562, -4.830,-2.45024
-0.587, 1.1396, 0.7238,-0.718, 0.127, 0.63185, 0.245,-0.298, 0.540, 0.6796, 0.438, 0.5200,-0.627, 1.538, 0.647, 0.661, 0.13072, 0.885, 3.1058, 1.2435,-0.865,-1.561, 0.628, 2.648, -1.85,-0.77,-0.054,-0.7723, 0.428,-1.5706,-1.607, 0.9631,-0.090,-1.7394, -4.226,-0.38483, 0.233,-3.250,-0.038,-0.547, 0.669,-0.921, 1.271, 3.779,-1.659,-0.1047,-1.230,-1.085, 0.590, 1.117, 0.3898,-0.118,-0.345,-0.435,-0.0671,-0.334, 0.337, 1.9018, 2.9881, 1.447, 1.2600, 2.261, 0.3689, 1.8769, 0.5196, 0.936, 0.996,-0.143,-1.277, 0.029, 0.540,-1.0233, -2.9068, 1.183,-1.6014,-0.939, 0.62,-1.600,-0.35,-0.1446, 1.6667,-0.022,-1.293, 0.592, 0.2899,-0.242, 0.3652,-0.142,-0.448,-0.6252,-0.7730, 0.2199,-0.061,-1.647, -9.124,-2.19130
 0.030, 3.0075,-0.5325,-1.836,-0.871, 2.58354, 1.852,-0.694, 0.116,-0.5347,-0.697,-1.2493, 0.383,-0.926, 0.448, 0.049, 1.23499, 1.187, 3.6236, 2.0850,-3.380,-0.778, 2.197, 5.516,  0.88, 0.88,-0.521, 0.7661, 4.299,-0.6262, 0.057, 5.5974, 0.635, 0.3807, -0.724, 2.37100, 0.208,-0.974, 1.265, 1.274, 3.680, 1.385, 2.770, 6.334, 1.523, 1.5822, 1.889, 0.025, 1.106, 3.004,-0.4976,-1.708,-0.809, 1.704, 1.4414,-0.131,-0.104, 2.1201,-0.0645,-0.844, 0.3555, 0.538,-0.4248, 0.4291, 1.5050, 1.479, 3.263, 1.002,-3.015, 0.686, 1.246, 2.2967, -0.1773, 2.281,-0.7142,-0.086, 3.86, 1.221, 1.24, 2.0005, 1.9361, 0.471, 2.884, 3.168, 0.6890,-0.194, 1.6560, 0.695, 3.333, 2.0071, 2.7789, 2.9051, 0.094, 0.082, -0.758,-1.60998
