ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96
 -2.285,-17.25,  0.898,  0.0921,  2.8839, -6.166, -5.635, -1.9852,-14.61, -3.9299,  1.047, -5.5843,  0.1756, 17.513,  6.949, 11.39, -7.000, -3.282, -5.403, -4.331,  2.05,  1.001,  5.556, -2.8299, -3.478, -5.404, -1.903,  8.013,  6.079, 16.372,  9.474,-13.72, -2.24, -0.891,  0.57,  1.192,0,  7.3973, -6.01, -0.1609, -5.355, -5.630, -3.97,-22.05,-12.64,-14.578, -7.07, -6.451, -0.9895, -1.319,  1.1726, 2.7e+00, -0.47, -6.522, -4.333, -4.916, -5.57, -9.5167, 11.81, -3.320, -1.8371, -4.973, -3.00,-13.638, -3.207, -1.731,  0.530, -5.543,  0.339, -3.472, -7.6217,  0.46, -4.812, -3.34, -2.022,  7.2914, 3.646, 15.1561,  9.987, -4.16,  3.09,-16.91, -8.603, -3.458, -5.117, -3.725, -9.078, -1.446,-12.120, -3.42, -3.68, -7.558,-11.81, -5.01, -4.179,-10.02
  8.785, 20.08,  7.889, 10.5153,  8.5291,  3.699, 12.640,  3.6633,-10.20,  9.2508, -1.469, -0.1009, 19.1895,  6.163,  1.418, -5.18, 17.633, 17.451,  2.553, 10.969, 16.42,  8.483, 10.447, 24.8939, 12.144, 12.945,  0.844, 19.602, 16.396, 15.789,  9.737, 25.98,  8.76,-15.076, -0.26, 19.111,0,  1.1419,  2.09,  8.2043,  8.849,  9.891, 16.61,  8.50, 18.31, 27.843, 14.44,  5.881,  6.1658,  0.757, 10.9874, 9.3e+00,  5.83,  3.931, 11.496,  5.985,-18.36, 13.9880, -1.41, -8.091, 10.9775,  2.745, -5.02,  4.021,  9.057, 10.163, -2.884,  4.582, -5.665,  2.026,  1.3062, 13.77,  8.668, 18.31, -2.059, 14.4566,12.695, 14.5621, 10.215, 20.20,  6.83,-18.83,  5.543, 20.559,-11.304,-15.362,  2.704,  3.183, 14.435, 19.93, 12.53, -9.798,  8.83, 26.04, 11.085,  3.92
  8.403, 16.67,  7.183,  9.6546,  9.1662,  3.071, 12.817,  0.3826, -6.25,  8.1792, -2.802,  0.5977, 14.1942,  3.352,  2.657, -5.66, 16.429, 12.968,  2.216,  8.904, 12.25,  8.775, 11.451, 27.0227, 13.178, 10.492,  2.183, 15.323, 12.104, 17.572, 11.487, 34.33,  7.05, -9.712,  2.16, 20.423,0,  6.2701,  5.71, 11.6729,  2.762,  5.946, 12.41,  2.86, 10.04, 28.015, 22.77,  9.322,  4.0532, -3.848, 11.9113, 9.4e+00,  8.36, -2.798, 10.827,  4.967, -1.98, 14.1328, -4.59, -8.412,  5.8605, -0.840, -2.35, -1.310,  8.632,  7.924,-10.477,  0.320,  0.082,  3.587, -1.0582, 19.78, 10.144, 20.52, -1.063, 13.6939,12.855, 17.7129, 13.100, 23.42,  4.22,-12.69, 11.028, 24.472, -9.793, -9.057, -1.196,  9.218, 10.913, 20.71,  9.23,-10.623,  8.71, 16.52, 20.425,  8.46
  2.942,  9.50,  5.076,  4.0187,  6.7494,  5.011,  6.822,  5.9963,  6.88,  7.8542,  6.693,  0.9425, 11.9198,  0.290, -2.673,  1.66,  7.973,  8.017,  4.450,  6.106,  8.25,  8.900, 13.150, 23.0639,  3.835,  6.301,  3.201,  8.290,  1.785,  8.873, 10.602, 33.43,  2.57, -0.331,  6.49, 15.009,0,  4.3581,  5.14, 17.1088,  8.311,  5.932, 15.94, 10.15, 12.15, 21.138, 33.90, 11.004,  0.7905, -1.613,  7.9021, 4.6e+00,  4.54, -1.102,  7.390,  7.608, 11.23,  6.1178,  1.85, -3.866, -0.1924, -4.702, -8.08,-11.811,  3.351,  1.600, -9.482, -0.132,  5.172,  4.982, -1.1721, 18.58,  2.263, 12.82,  2.518,  5.7497, 5.578, 11.2569,  9.720, 23.27,  2.86,  0.52, 12.219, 16.981, -3.809,  3.156,  0.897, 16.369,  3.471,  9.36,  2.29, -5.242,  0.29,  0.53, 36.618,  3.88
 -2.380,  3.76,  3.159,  0.0938,  4.9244,  5.235,  1.546,  5.8695, 13.14,  2.8625, 12.056, -1.2467,  8.4007, -2.183, -8.465,  6.45,  0.092,  5.458,  7.070,  5.581,  4.46,  6.733, 10.476, 13.8059, -7.407,  2.384,  0.950,  1.704, -4.849,  1.854,  6.421, 19.48, -1.33,  5.211,  4.14,  7.024,0, -1.5491,  1.74, 16.1186, 13.389,  3.701, 14.49,  8.49,  9.38,  9.227, 34.20,  6.137, -2.1496, -2.216,  3.6719, 7.8e-02, -2.29, -0.143,  2.512,  8.569, 12.69,  0.6869,  2.57, -3.211, -5.3225, -5.137, -9.16,-14.497, -2.726, -3.136, -8.684, -0.153,  6.323,  2.980, -2.4582, 14.66, -9.307,  4.40,  2.334, -0.2827,-0.817,  4.4304,  4.917, 17.08,  1.95,  6.62,  8.479, 10.220,  0.466,  9.538,  2.014, 20.527,  1.885,  2.91,  1.14, -4.391,-11.22,-12.91, 41.096, -0.32
 -1.936,  1.46,  2.245,  0.2483,  5.2597,  1.580, -1.525, -2.3631,  6.16, -5.9576,  9.041, -2.2321,  5.9231, -2.670, -9.696,  6.29, -5.672,  3.103,  7.841,  4.864,  1.03,  0.269,  2.609,  2.7260, -8.784, -2.033, -3.663, -0.087, -1.026,  5.273,  1.931, -4.91, -1.33,  6.993, -1.54,  1.023,0, -7.4307, -4.40,  7.9860,  7.323, -3.833,  3.79, -2.54,  1.56, -2.484, 16.03, -2.668, -0.7754, -6.484,  2.4703, 8.7e-01, -4.24, -2.973, -1.687,  8.015,  4.96,  2.4387, -4.22, -5.469, -6.3166, -1.895, -1.70, -3.940, -5.589, -4.529, -9.924, -0.174,  5.520, -2.625, -5.1253, 10.80,-12.531, -0.66, -0.475,  1.1559, 0.322,  4.5381,  2.715,  3.84,  2.81,  7.84,  6.406,  7.840,  2.535,  8.333, -1.254, 18.458,  6.829,  5.21,  2.62, -6.707,-14.94,-13.56, 19.964,  2.26
  0.537, -0.87,  3.078,  1.0693,  4.0905, -1.404, -3.188, -6.0120, -2.25,-11.1779,  3.911, -2.3436,  2.2799, -1.226, -6.470,  6.26, -9.802,  0.599,  7.719,  3.500, -1.85, -3.631, -2.256, -3.6045, -5.993, -5.022, -4.101, -0.041,  1.886,  8.884,  0.427,-21.51,  0.36,  5.354, -2.02, -1.218,0, -8.1612, -5.90,  4.3904, -1.693, -8.555, -6.12, -8.85, -5.12,-12.120, -1.26, -7.150,  1.9254, -7.575,  2.9763, 2.5e+00, -1.38, -4.220, -3.758,  8.114, -0.71,  3.8779, -8.66, -4.442, -5.3210,  0.784,  4.30,  5.638, -6.152, -5.221, -7.902,  0.596,  4.815, -5.175, -4.4617,  9.00,-10.167, -3.99, -0.285,  2.7954, 2.107,  6.0977,  1.192, -5.81,  3.70,  8.39,  6.453,  5.774,  3.720,  8.163, -2.678, 15.621,  8.789,  3.74,  0.91, -4.305,-11.68,-10.19, -0.930,  5.63
  2.544, -2.80,  6.751,  2.1019,  5.1630,  1.136, -1.586, -3.6650, -4.98, -8.5542, -2.179, -1.8276, -2.7187,  1.065, -3.301,  6.38, -8.976,  1.320,  7.458,  4.910, -2.66,  0.406,  1.506, -3.5347, -5.808, -4.100,  1.812,  1.243,  0.234,  6.334,  1.465,-20.27,  1.75, -6.694, -0.26, -0.778,0, -3.5653,  0.67, 10.2145, -4.783, -7.001, -9.21, -3.44, -6.18,-14.141, -8.07, -5.056,  3.3425, -5.323,  4.2030, 2.1e+00,  3.03, -0.658, -2.502,  8.178, -1.33,  4.1522,-11.46, -2.366, -4.9543,  2.064,  5.38,  7.354, -4.214, -3.304, -1.891,  0.873,  3.384, -1.541,  1.4253,  9.17, -7.613, -4.20,  4.393,  2.2490, 1.595,  5.2281,  0.243, -4.20,  4.10,  1.14,  3.881,  3.783,  1.583, 10.208,  3.052, 16.378,  6.935, -0.63, -0.24, -0.251, -6.31,-12.24, -5.843,  7.19
  2.905, -4.11,  8.366,  2.5278,  7.8393,  3.652,  2.618, -4.1230, -4.26, -5.3297, -7.021, -1.2338, -5.9784,  1.925, -2.565,  7.44, -3.834,  4.774,  5.857,  5.957, -1.80,  4.278,  7.803, -4.7231, -6.768, -1.426,  3.946,  2.846,  0.686,  2.283,  0.947,-16.83,  0.73,-18.759, -2.97, -1.661,0, -0.9496,  7.00, 15.3489, -4.498, -2.825, -7.73, -0.24, -4.15,-13.472, -9.83, -1.492,  2.8596, -4.515,  4.1981, 1.9e+00,  4.33,  2.785,  0.830,  5.299, -3.82,  3.8153,-15.89, -2.634, -4.9174,  2.464,  5.63,  7.950, -0.154,  1.880,  2.716,  0.972,  1.601,  2.421,  7.9925,  6.55, -6.993, -1.66,  6.129,  1.7707, 1.492,  3.0203,  0.196,  0.72,  3.36,-10.26, -0.811,  2.914, -1.125, 12.634, 10.745, 18.158,  4.487, -0.14,  0.80, -1.792, -6.98,-18.23, -3.770,  8.37
  0.461, -5.09,  4.316,  1.2012,  2.5421, -1.282,  5.880, -7.1074, -5.18, -8.7382, -6.677, -1.9724, -8.5694, -0.174, -0.969,  9.56,  0.538,  5.457, -0.081,  0.722, -3.29,  1.203, 10.995, -8.6725, -7.276,  0.706, -3.395,  2.461,  3.461, -1.468, -1.964,-19.10, -2.91,-17.625, -5.97, -4.560,0, -2.4646,  7.55, 13.8805, -6.562,  1.326, -6.19, -7.36, -2.70,-17.818, -7.40,  2.274,  0.5621, -4.994,  2.1505, 2.7e+00, -0.28,  0.632,  2.759, -0.011, -9.78, -3.1353,-18.44, -4.679, -5.3972,  2.945,  5.20,  9.395,  1.751,  5.982,  1.164,  0.071,  0.092,  3.389, 11.9608,  0.98, -8.739,  0.43,  0.191,  1.2539, 1.740,  0.5422,  0.250,  2.06, -0.64,-15.69, -2.328,  3.980, -0.544, 16.040, 14.317, 17.139,  1.845,  4.60,  0.93, -7.737,-12.98,-25.18, -0.098,  9.70
